PubID,PubMedID,PubYear,NumPts,NumIsolates,NumLANLIsolates,NumLANLIsolatesQCPassed,Title,Authors,Subtypes,RxStatus,Notes
PM23468623,23468623,2013,,22,1,1,Viral Escape from Neutralizing Antibodies in Early Subtype A HIV-1 Infection Drives an Increase in Autologous Neutralization Breadth,"Murphy,M.K., Yue,L., Pan,R., Boliar,S., Sethi,A., Tian,J., Pfafferot,K., Karita,E., Allen,S.A., Cormier,E., Goepfert,P.A., Borrow,P., Robinson,J.E., Gnanakaran,S., Hunter,E., Kong,X.P. and Derdeyn,C.A.",A1,,
PM23552890,23552890,2013,,293,1,1,Co-evolution of a broadly neutralizing HIV-1 antibody and founder virus,"Liao,H.X., Lynch,R., Zhou,T., Gao,F., Alam,S.M., Boyd,S.D., Fire,A.Z., Roskin,K.M., Schramm,C.A., Zhang,Z., Zhu,J., Shapiro,L., Becker,J., Benjamin,B., Blakesley,R., Bouffard,G., Brooks,S., Coleman,H., Dekhtyar,M., Gregory,M., Guan,X., Gupta,J., Han,J., Hargrove,A., Ho,S.L., Johnson,T., Legaspi,R., Lovett,S., Maduro,Q., Masiello,C., Maskeri,B., McDowell,J., Montemayor,C., Mullikin,J., Park,M., Riebow,N., Schandler,K., Schmidt,B., Sison,C., Stantripop,M., Thomas,J., Thomas,P., Vemulapalli,M., Young,A., Mullikin,J.C., Gnanakaran,S., Hraber,P., Wiehe,K., Kelsoe,G., Yang,G., Xia,S.M., Montefiori,D.C., Parks,R., Lloyd,K.E., Scearce,R.M., Soderberg,K.A., Cohen,M., Kamanga,G., Louder,M.K., Tran,L.M., Chen,Y., Cai,F., Chen,S., Moquin,S., Du,X., Joyce,M.G., Srivatsan,S., Zhang,B., Zheng,A., Shaw,G.M., Hahn,B.H., Kepler,T.B., Korber,B.T., Kwong,P.D., Mascola,J.R. and Haynes,B.F.",C,,
PM23594292,23594292,2013,,1,1,1,"Near Full-Length Genomic Characterization of a Novel HIV Type 1 CRF07_ BC/01_AE Recombinant in Men Who Have Sex with Men from Sichuan, China","Wei,H., Su,L., Feng,Y., He,X., His,J., Liang,S. and Shao,Y.",0107,,
PM2364020,2364020,1990,,1,1,1,Molecular cloning and characterization of a German HIV-1 isolate,"Sauermann,U., Schneider,J., Mous,J., Brunckhorst,U., Schedel,I., Jentsch,K.D. and Hunsmann,G.",B,,
PM2370688,2370688,1990,,1,1,1,"Human immunodeficiency virus type 1 cellular host range, replication, and cytopathicity are linked to the envelope region of the viral genome","York-Higgins,D., Cheng-Mayer,C., Bauer,D., Levy,J.A. and Dina,D.",B,,
PM23742670,23742670,2013,,2,1,1,"Molecular Characterization of Unique Intersubtype HIV Type 1 A1/C Recombinant Strain Circulating in Pune, India","Pandey,S., Tripathy,S. and Paranjape,R.",A1C,,
PM23800314,23800314,2013,,1,1,1,"Near Full-Length Genome Identification of a Novel HIV Type 1 B'/C Recombinant Isolate JL100091 in Jilin, China","Ning,C., Li,X., He,X., Xing,H., Hong,K., Yang,R. and Shao,Y.",BC,,
PM23809010,23809010,2013,,1,1,1,"Near Full-Length Genome Sequence of a Novel HIV Type 1 Second-Generation Recombinant Form (CRF01_AE/CRF07_BC) Identified Among Men Who Have Sex with Men in Jilin, China","Li,X., Ning,C., He,X., Yang,Y., Xing,H., Hong,K., Shao,Y. and Yang,R.",0107,,
PM23941304,23941304,2013,,64,1,1,Clonal amplification and maternal-infant transmission of nevirapine-resistant HIV-1 variants in breast milk following single-dose nevirapine prophylaxis,"Permar,S.R., Salazar,M.G., Gao,F., Cai,F., Learn,G.H., Kalilani,L., Hahn,B.H., Shaw,G.M. and Salazar-Gonzalez,J.F.",C,,
PM24117037,24117037,2014,,1,1,1,Evolution of an Attenuated HIV-1 Isolate in an Elite Suppressor,"Salgado,M., Gandhi,S., Buckheit,R.W., Berkenblit,G.V. and Blankson,J.N.",B,,
PM24164454,24164454,2014,,1,1,1,"Near Full-Length Genome Characterization of a New CRF01_AE/CRF08_BC Recombinant Transmitted Between a Heterosexual Couple in Guangxi, China","Wang,N., Wei,H., Xiong,R., Zhang,H., Hsi,J.H., Ning,C., Zhang,L., Wang,J., Feng,Y. and Shao,Y.",0108,,
PM2423250,2423250,1986,,2,1,1,"Identification and characterization of conserved and variable regions in the envelope gene of HTLV-III/LAV, the retrovirus of AIDS","Starcich,B.R., Hahn,B.H., Shaw,G.M., McNeely,P.D., Modrow,S., Wolf,H., Parks,E.S., Parks,W.P., Josephs,S.F., Gallo,R.C. and Wong-Staal,F.",B,,
PM24324545,24324545,2013,,6,1,1,"Construction and Characterization of Highly Infectious Full-Length Molecular Clones of a HIV-1 CRF07_BC Isolate from Xinjiang, China","Wang,Z., Hong,K., Zhang,J., Zhang,L., Li,D., Ren,L., Liang,H. and Shao,Y.",07_BC,,
PM24446780,24446780,2014,,1,1,1,"Near Full-Length Genome Identification of a Novel HIV-1 Recombinant Form (CRF01_AE/B'/C) Among Heterosexuals in Jilin, China","Li,X., Ning,C., Chen,Y., Feng,Y., Wei,M., Xing,H. and Shao,Y.",01BC,,
PM24521207,24521207,2014,,1,1,1,"Near Full-Length Genome Sequence of a Novel HIV-1 Recombinant Form (CRF01_AE/B) Detected Among Men Who Have Sex with Men in Jilin Province, China","Li,X., Feng,Y., Yang,Y., Chen,Y., Guo,Q., Sun,L., Zang,X., Xing,H. and Shao,Y.",01B,,
PM24601765,24601765,2014,,1,1,1,"A Novel HIV-1 CRF01_AE/B Recombinant Among Men Who Have Sex with Men in Jiangsu Province, China","Guo,H., Hu,H., Zhou,Y., Yang,H., Huan,X., Qiu,T., Fu,G. and Ding,P.",68_01B,,
PM24675847,24675847,2014,,1,1,1,"Genome Sequence of a Complex HIV-1 Unique Recombinant Form Involving CRF01_AE, Subtype B, and Subtype B' Identified in Malaysia","Chow,W.Z., Nizam,S., Ong,L.Y., Ng,K.T., Chan,K.G., Takebe,Y., Koh,C., Kamarulzaman,A. and Tee,K.K.",01B,,
PM24795449,24795449,2014,,13,1,1,Impact of maraviroc-resistant and low-CCR5-adapted mutations induced by in vitro passage on sensitivity to anti-envelope neutralizing antibodies,"Yoshimura,K., Harada,S., Boonchawalit,S., Kawanami,Y. and Matsushita,S.",B,,
PM24829409,24829409,2014,,1,1,1,Boosting of HIV-1 Neutralizing Antibody Responses by a Distally Related Retroviral Envelope Protein,"Uchtenhagen,H., Schiffner,T., Bowles,E., Heyndrickx,L., LaBranche,C., Applequist,S.E., Jansson,M., De Silva,T., Back,J.W., Achour,A., Scarlatti,G., Fomsgaard,A., Montefiori,D., Stewart-Jones,G. and Spetz,A.L.",A1D,,
PM24892359,24892359,2014,,1,1,1,"Identification of a Novel HIV-1 Second-Generation Recombinant Form (CRF01_AE/CRF07_BC) in Jilin, China","Feng,Y., Li,X., Zang,X., Guo,Q., Sun,L., He,X., Xing,H. and Shao,Y.",0107,,
PM24926043,24926043,2014,,5,1,1,Identification of a Novel HIV-1 Circulating Recombinant Form (CRF72_BF1) in Deep Sequencing Data from Blood Donors in Southeastern Brazil,"Pessoa,R., Carneiro Proietti,A.B., Busch,M.P. and Sanabani,S.S.",72_BF1,,
PM25011556,25011556,2014,,22,1,1,HIV latency. Proliferation of cells with HIV integrated into cancer genes contributes to persistent infection,"Wagner,T.A., McLaughlin,S., Garg,K., Cheung,C.Y., Larsen,B.B., Styrchak,S., Huang,H.C., Edlefsen,P.T., Mullins,J.I. and Frenkel,L.M.",B,,
PM25186731,25186731,2014,,12,1,1,Broad and potent HIV-1 neutralization by a human antibody that binds the gp41-gp120 interface,"Huang,J., Kang,B.H., Pancera,M., Lee,J.H., Tong,T., Feng,Y., Georgiev,I.S., Chuang,G.Y., Druz,A., Doria-Rose,N.A., Laub,L., Sliepen,K., van Gils,M.J., de la Pena,A.T., Derking,R., Klasse,P.J., Migueles,S.A., Bailer,R.T., Alam,M., Pugach,P., Haynes,B.F., Wyatt,R.T., Sanders,R.W., Binley,J.M., Ward,A.B., Mascola,J.R., Kwong,P.D. and Connors,M.",B,,
PM25340817,25340817,2014,,2,1,1,Cross-Border Sexual Transmission of the Newly Emerging HIV-1 Clade CRF51_01B,"Cheong,H.T., Ng,K.T., Ong,L.Y., Chook,J.B., Chan,K.G., Takebe,Y., Kamarulzaman,A. and Tee,K.K.",51_01B,,
PM25347352,25347352,2014,,1,1,1,"The identification of a novel HIV-1 CRF01_AE/B recombinant using the near full length genome in Jiangsu Province, China","Guo,H., Hu,H., Zhou,Y., Huan,X., Qiu,T., Fu,G., Lu,J. and Wang,X.",01B,,
PM25366539,25366539,2014,,11,1,1,HIV infection en route to endogenization: two cases,"Colson,P., Ravaux,I., Tamalet,C., Glazunova,O., Baptiste,E., Chabriere,E., Wiedemann,A., Lacabaratz,C., Chefrour,M., Picard,C., Stein,A., Levy,Y. and Raoult,D.",02_AG,,
PM2559749,2559749,1989,,1,1,1,A highly defective HIV-1 strain isolated from a healthy Gabonese individual presenting an atypical western blot,"Huet,T., Dazza,M.C., Brun-Vezinet,F., Roelants,G.E. and Wain-Hobson,S.",B,,
PM25748656,25748656,2015,,1,1,1,"Genetic Characterization of a Unique Recombinant Originating from CRF55_01B, CRF01_AE, and CRF07_BC in Shenzhen, China","Gui,T., Zhao,J., Sun,C., Chen,L., Liu,Y., Zheng,C., Li,H., Li,T., Bao,Z., Wang,X., Li,J. and Li,L.",01BC,,
PM2578227,2578227,1985,,1,1,1,Nucleotide sequence and expression of an AIDS-associated retrovirus (ARV-2),"Sanchez-Pescador,R., Power,M.D., Barr,P.J., Steimer,K.S., Stempien,M.M., Brown-Shimer,S.L., Gee,W.W., Renard,A., Randolph,A., Levy,J.A., Dina,D. and Luciw,P.A.",B,,
PM2578615,2578615,1985,,4,1,1,"Complete nucleotide sequence of the AIDS virus, HTLV-III","Ratner,L., Haseltine,W., Patarca,R., Livak,K.J., Starcich,B., Josephs,S.F., Doran,E.R., Rafalski,J.A., Whitehorn,E.A., Baumeister,K., Ivanoff,L., Petteway,S.R. Jr., Pearson,M.L., Lautenberger,J.A., Papas,T.S., Ghrayeb,J., Chang,N.T., Gallo,R.C. and Wong-Staal,F.",B,,
PM25962473,25962473,2015,,1,1,1,"CRF01_AE/B/C, a Novel Drug-Resistant HIV-1 Recombinant in Men Who Have Sex with Men in Beijing, China","Yan,J., Xin,R., Li,Z., Feng,Y., Lu,H., Liao,L., Ruan,Y., Shao,Y. and Xing,H.",01BC,,
PM25970165,25970165,2015,,1,1,1,Near Full-Length Identification of a Novel HIV-1 CRF01_AE/B/C Recombinant in Northern Myanmar,"Zhou,Y.H., Chen,X., Liang,Y.B., Pang,W., Qin,W.H., Zhang,C. and Zheng,Y.T.",01BC,,
PM26018591,26018591,2015,,1,1,1,Development of an HIV-1 Subtype Panel in China: Isolation and Characterization of 30 HIV-1 Primary Strains Circulating in China,"Han,J., Liu,S., Guo,W., Bao,Z., Wang,X., Li,L., Liu,Y., Zhuang,D., Li,H., Jia,L., Gui,T., Sui,H., Li,T. and Li,J.",01_AE,,
PM26021911,26021911,2015,,1,1,1,"Novel HIV-1 Recombinant Identified in a Foreign Heterosexual Resident in Japan: Relatedness to Recently Reported CRF69_01B, Detected Primarily among Japanese Men Who Have Sex with Men","Kusagawa,S., Yokota,Y., Negishi,M., Kondo,M., Matano,T., Kato,S. and Takebe,Y.",69_01B,,
PM26158467,26158467,2015,,15,1,1,The Broad Neutralizing Antibody Responses after HIV-1 Superinfection Are Not Dominated by Antibodies Directed to Epitopes Common in Single Infection,"Cortez,V., Wang,B., Dingens,A., Chen,M.M., Ronen,K., Georgiev,I.S., McClelland,R.S. and Overbaugh,J.",A1,,
PM26525792,26525792,2015,,19,1,1,Incompatible natures of HIV-1 envelope in resistance to the CCR5 antagonist cenicriviroc and neutralizing antibodies,"Kuwata,T., Enomoto,I., Baba,M. and Matsushita,S.",B,,
PM2669897,2669897,1989,,1,1,1,Nucleotide sequences of gag and env genes of a Japanese isolate of HIV-1 and their expression in bacteria,"Komiyama,N., Hattori,N., Inoue,J., Sakuma,S., Kurimura,T. and Yoshida,M.",B,,
PM26842476,26842476,2016,,1,1,1,Development of broadly neutralizing antibodies and their mapping by monomeric gp120 in HIV-1 infected humans and SHIVSF162P3N infected macaques,"Jia,M., Lu,H., Markowitz,M., Cheng-Mayer,C. and Wu,X.",B,,
PM26858442,26858442,2016,,45,1,1,Clonally expanded CD4+ T cells can produce infectious HIV-1 in vivo,"Simonetti,F.R., Sobolewski,M.D., Fyne,E., Shao,W., Spindler,J., Hattori,J., Anderson,E.M., Watters,S.A., Hill,S., Wu,X., Wells,D., Su,L., Luke,B.T., Halvas,E.K., Besson,G., Penrose,K.J., Yang,Z., Kwan,R.W., Van Waes,C., Uldrick,T., Citrin,D.E., Kovacs,J., Polis,M.A., Rehm,C.A., Gorelick,R., Piatak,M., Keele,B.F., Kearney,M.F., Coffin,J.M., Hughes,S.H., Mellors,J.W. and Maldarelli,F.",B,,
PM26892263,26892263,2016,,1,1,1,"Near Full-Length Genomic Characterization of a Novel HIV type 1 CRF01_AE/CRF07_BC Recombinant form Transmitted between a Heterosexual Couple in Guangxi, China","Dong,Z., Shen,Z., Xiong,R., Liang,F., Liang,S., Li,J., Tan,G., Jiang,H., Yang,X., Li,F., Liao,L., Shao,Y., Feng,Y. and Zhu,Q.",0107,,
PM26892740,26892740,2016,,1,1,1,Characterization of the Near Full-Length Genome of a Novel HIV-1 CRF01_AE/CRF07_BC Recombinant in an Injection Drug User from Southern Taiwan,"Lee,N.Y., Wang,J.C., Lin,Y.C., Wu,C.J., Wang,S.W., Li,C.W., Li,M.C., Tseng,F.C. and Ko,W.C.",0107,,
PM26900693,26900693,2016,,1,1,1,"Identification of an HIV-1 BG Intersubtype Recombinant Form (CRF73_BG), Partially Related to CRF14_BG, Which Is Circulating in Portugal and Spain","Fernandez-Garcia,A., Delgado,E., Cuevas,M.T., Vega,Y., Montero,V., Sanchez,M., Carrera,C., Lopez-Alvarez,M.J., Miralles,C., Perez-Castro,S., Cilla,G., Hinojosa,C., Perez-Alvarez,L. and Thomson,M.M.",73_BG,,
PM26943897,,2016,,,1,1,"Identification of a Novel CRF01_AE/CRF07_BC Recombinant Form in Men Who Have Sex with Men in Sichuan, China","Wang,Y., Wei,H., Xu,W., Yin,Q., Feng,Y., Liang,S., Shao,Y. and Ma,L.",0107,,
PM27018546,27018546,2016,,1,1,1,A Novel HIV-1 Second-Generation Recombinant Form (CRF01_AE/CRF07_BC) among heterosexuals in Nei Monggoi Autonomous Region in China,"An,M., Han,X., Zhao,B., Xu,J., Chu,Z. and Shang,H.",0107,,
PM2713163,2713163,1989,,1,1,1,Molecular characterization of HIV-1 isolated from a serum collected in 1976: nucleotide sequence comparison to recent isolates and generation of hybrid HIV,"Srinivasan,A., York,D., Butler,D. Jr., Jannoun-Nasr,R., Getchell,J., McCormick,J., Ou,C.Y., Myers,G., Smith,T., Chen,E., Flaggs,G., Berman,P., Schochetman,G. and Kalyanaraman,S.",01A1G,,
PM27192579,27192579,2016,,76,1,1,Early Antibody Lineage Diversification and Independent Limb Maturation Lead to Broad HIV-1 Neutralization Targeting the Env High-Mannose Patch,"MacLeod,D.T., Choi,N.M., Briney,B., Garces,F., Ver,L.S., Landais,E., Murrell,B., Wrin,T., Kilembe,W., Liang,C.H., Ramos,A., Bian,C.B., Wickramasinghe,L., Kong,L., Eren,K., Wu,C.Y., Wong,C.H., Kosakovsky Pond,S.L., Wilson,I.A., Burton,D.R. and Poignard,P.",C,,
PM27353182,27353182,2016,,1,1,1,"Near Full-Length Genome Identification of a Novel HIV-1 Recombinant Form (CRF01_AE/CRF07_BC) in Zhejiang, China","Peng,X., Li-Jun,X., Xie,T., Liu,F. and Wu,N.",0107,,
PM27851912,,2016,,,1,1,Identification of a CD4-Binding-Site Antibody to HIV that Evolved Near-Pan Neutralization Breadth,"Huang,J., Kang,B.H., Ishida,E., Zhou,T., Griesman,T., Sheng,Z., Wu,F., Doria-Rose,N.A., Zhang,B., McKee,K., O'Dell,S., Chuang,G.Y., Druz,A., Georgiev,I.S., Schramm,C.A., Zheng,A., Joyce,M.G., Asokan,M., Ransier,A., Darko,S., Migueles,S.A., Bailer,R.T., Louder,M.K., Alam,S.M., Parks,R., Kelsoe,G., Von Holle,T., Haynes,B.F., Douek,D.C., Hirsch,V., Seaman,M.S., Shapiro,L., Mascola,J.R., Kwong,P.D. and Connors,M.",B,,
PM2789516,2789516,1989,,1,1,1,Biological and molecular characterization of human immunodeficiency virus (HIV-1BR) from the brain of a patient with progressive dementia,"Anand,R., Thayer,R., Srinivasan,A., Nayyar,S., Gardner,M., Luciw,P. and Dandekar,S.",B,,
PM28178277,,2017,,,1,1,"Paucity of Intact Non-Induced Provirus with Early, Long-Term Antiretroviral Therapy of Perinatal HIV Infection","Rainwater-Lovett,K., Ziemniak,C., Watson,D., Luzuriaga,K., Siberry,G., Petru,A., Chen,Y., Uprety,P., McManus,M., Ho,Y.C., Lamers,S.L. and Persaud,D.",C,,
PM28398773,,2017,,,1,1,Genetic Characterization of a Unique Recombinant strain identified in Yunnan with genome comprised of B and C,"Wang,X., Zhang,M., Li,J., Li,T., Sun,C., Li,H., Liu,Y., Liu,S., Zhuang,D., Bao,Z., Han,J., Li,J. and Li,L.",BC,,
PM28586246,,2017,,,1,1,"Characterization of a New HIV-1 CRF01_AE/CRF07_BC Recombinant virus in Guangxi, China","Kong,D., Wang,Y., Wang,C., Liang,S., Feng,Y., Ruan,Y., Shao,Y. and Ma,L.",0107,,
PM3014529,3014529,1986,,3,1,1,Identification of conserved and divergent domains within the envelope gene of the acquired immunodeficiency syndrome retrovirus,"Willey,R.L., Rutledge,R.A., Dias,S., Folks,T., Theodore,T., Buckler,C.E. and Martin,M.A.",B,,
PM3036660,3036660,1987,,1,1,1,Molecular characterization of human immunodeficiency virus from Zaire: nucleotide sequence analysis identifies conserved and variable domains in the envelope gene,"Srinivasan,A., Anand,R., York,D., Ranganathan,P., Feorino,P., Schochetman,G., Curran,J., Kalyanaraman,V.S., Luciw,P.A. and Sanchez-Pescador,R.",D,,
PM3357892,3357892,1988,,1,1,1,Identification of human immunodeficiency virus subtypes with distinct patterns of sensitivity to serum neutralization,"Cheng-Mayer,C., Homsy,J., Evans,L.A. and Levy,J.A.",A1,,
PM3369091,3369091,1988,,3,1,1,Envelope sequences of two new United States HIV-1 isolates,"Gurgo,C., Guo,H.G., Franchini,G., Aldovini,A., Collalti,E., Farrell,K., Wong-Staal,F., Gallo,R.C. and Reitz,M.S. Jr.",B,,
PM3490666,3490666,1986,,1,1,1,Molecular cloning and primary nucleotide sequence analysis of a distinct human immunodeficiency virus isolate reveal significant divergence in its genomic sequences,"Desai,S.M., Kalyanaraman,V.S., Casey,J.M., Srinivasan,A., Andersen,P.R. and Devare,S.G.",B,,
PM7474069,7474069,1995,,3,1,1,Cross-clade neutralization of primary isolates of human immunodeficiency virus type 1 by human monoclonal antibodies and tetrameric CD4-IgG,"Trkola,A., Pomales,A.B., Yuan,H., Korber,B., Maddon,P.J., Allaway,G.P., Katinger,H., Barbas,C.F. III, Burton,D.R., Ho,D.D. and  et al.",B,,
PM7576924,7576924,1995,,1,1,1,Identification of HIV-1 subtype G from Uganda,"Kaleebu,P., Bobkov,A., Cheingsong-Popov,R., Bieniasz,P., Garaev,M. and Weber,J.",G,,
PM7700375,7700375,1995,,1,1,1,Was HIV present in 1959?,"Zhu,T. and Ho,D.D.",B,,
PM7769705,7769705,1995,,2,1,1,"Isolation and characterization of a syncytium-inducing, macrophage/T-cell line-tropic human immunodeficiency virus type 1 isolate that readily infects chimpanzee cells in vitro and in vivo","Shibata,R., Hoggan,M.D., Broscius,C., Englund,G., Theodore,T.S., Buckler-White,A., Arthur,L.O., Israel,Z., Schultz,A., Lane,H.C. and Martin,M.A.",B,,
PM7853514,7853514,1995,,1,1,1,V3-independent determinants of macrophage tropism in a primary human immunodeficiency virus type 1 isolate,"Kim,F.M., Kolson,D.L., Balliet,J.W., Srinivasan,A. and Collman,R.G.",B,,
PM7884929,7884929,1995,,1,1,1,Sequence diversity of V1 and V2 domains of gp120 from human immunodeficiency virus type 1: lack of correlation with viral phenotype,"Wang,N., Zhu,T. and Ho,D.D.",B,,
PM7983734,7983734,1995,,6,1,1,Adaptation to persistent growth in the H9 cell line renders a primary isolate of human immunodeficiency virus type 1 sensitive to neutralization by vaccine sera,"Wrin,T., Loh,T.P., Vennari,J.C., Schuitemaker,H. and Nunberg,J.H.",B,,
PM7983770,7983770,1995,,1,1,1,Unique insertion sequence and pattern of CD4 expression in variants selected with immunotoxins from human immunodeficiency virus type 1-infected T cells,"Fang,H. and Pincus,S.H.",B,,
PM8503191,8503191,1993,,1,1,1,A molecular clone of HIV-1 tropic and cytopathic for human and chimpanzee lymphocytes,"Ghosh,S.K., Fultz,P.N., Keddie,E., Saag,M.S., Sharp,P.M., Hahn,B.H. and Shaw,G.M.",B,,
PM8679299,8679299,1995,,3,1,1,Completion of nucleotide sequences of non-syncytium-inducing and syncytium-inducing HIV type 1 variants isolated from the same patient,"Guillon,C., Bedin,F., Fouchier,R.A., Schuitemaker,H. and Gruters,R.A.",B,,
PM8709250,8709250,1996,,2,1,1,Multivariate analysis of human immunodeficiency virus type 1 neutralization data,"Nyambi,P.N., Nkengasong,J., Lewi,P., Andries,K., Janssens,W., Fransen,K., Heyndrickx,L., Piot,P. and van der Groen,G.",AC,,
PM8835195,8835195,1996,,1,1,1,Construction and characterization of a stable full-length macrophage-tropic HIV type 1 molecular clone that directs the production of high titers of progeny virions,"Theodore,T.S., Englund,G., Buckler-White,A., Buckler,C.E., Martin,M.A. and Peden,K.W.",B,,
