PubID,PubIDCorrection,PMID,PubYr,NumPts,NumIsolates,Title,Authors,RxStatus,
PM2648404,,2648404,,,1,Molecular and biological characterization of a replication competent human immunodeficiency type 2 (,"Franchini,G., Fargnoli,K.A., Giombini,F., Jagodzin",,
PM26525792,,26525792,,,19,Incompatible natures of HIV-1 envelope in resistance to the CCR5 antagonist cenicriviroc and neutral,"Kuwata,T., Enomoto,I., Baba,M. and Matsushita,S.",,
PM26543107,,26543107,,,3,Genome Sequence of Complex HIV-1 Unique Recombinant Forms Sharing a Common Recombination Breakpoint ,"Cheong,H.T., Ng,K.T., Ong,L.Y., Takebe,Y., Chan,K.",,
PM26571151,,26571151,,,7,HIV-1 CRF01_AE and Subtype B Transmission Networks Crossover: A New AE/B Recombinant Identified in J,"Hosaka,M., Fujisaki,S., Masakane,A., Hattori,J., S",,
PM26573574,,26573574,,,268,Recombination elevates the effective evolutionary rate and facilitates the establishment of HIV-1 in,"Sanborn,K.B., Somasundaran,M., Luzuriaga,K. and Le",Unknown,
PM26588781,,26588781,,,2,Identification of Common Features in Prototype Broadly Neutralizing Antibodies to HIV Envelope V2 Ap,"Andrabi,R., Voss,J.E., Liang,C.H., Briney,B., McCo",,
PM26599410,,26599410,,,16,Phylogeny and Phylogeography of a Recent HIV-1 Subtype F Outbreak among Men Who Have Sex with Men in,"Delgado,E., Cuevas,M.T., Dominguez,F., Vega,Y., Ca",Naive,
HSUP1LoowelsIoqQPx8k_ONQ,PM26599538,26599538,2015,,25,Utility of Unbiased Next-Generation Sequencing for HIV Surveillance,"Luk,K.-C., Berg,M.G., Naccache,S.N., Kabre,B., Fed",ProbablyNaive,
PM26667846,,26667846,,,2,A Large-scale Survey of CRF55_01B from Men-Who-Have-Sex-with-Men in China: implying the Evolutionary,"Han,X., Takebe,Y., Zhang,W., An,M., Zhao,B., Hu,Q.",,
PM2669897,,2669897,,,1,Nucleotide sequences of gag and env genes of a Japanese isolate of HIV-1 and their expression in bac,"Komiyama,N., Hattori,N., Inoue,J., Sakuma,S., Kuri",,
PM26699702,,26699702,2016,55,56,A PAN-HIV STRATEGY FOR COMPLETE GENOME SEQUENCING,"Berg,M.G., Yamaguchi,J., Alessandri-Gradt,E., Tell",Naive,
PM26702094,,26702094,,,520,Virologic effects of broadly neutralizing antibody VRC01 administration during chronic HIV-1 infecti,"Lynch,R.M., Boritz,E., Coates,E.E., DeZure,A., Mad",,
PM26763952,,26763952,2016,,20,Geographic origin and evolutionary history of Chinas two predominant HIV-1 circulating recombinant f,"Feng,Y., Takebe,Y., Wei,H., He,X., Hsi,J.H., Li,Z.",Naive,
PM26842476,,26842476,,,1,Development of broadly neutralizing antibodies and their mapping by monomeric gp120 in HIV-1 infecte,"Jia,M., Lu,H., Markowitz,M., Cheng-Mayer,C. and Wu",,
PM26847649,,26847649,,,2,Identification and characterization of two human immunodeficiency virus type 1 unique recombinant fo,"Li,J., Li,L., Yang,S., Li,J., Zhang,M., Yang,C., L",,
PM26847885,,26847885,,,1,Complete Genome Sequence of the WHO International Standard for HIV-2 RNA Determined by Deep Sequenci,"Ham,C., Morris,C. and Berry,N.",,
PM26849216,,26849216,,,18,Production of Mucosally Transmissible SHIV Challenge Stocks from HIV-1 Circulating Recombinant Form ,"Tartaglia,L.J., Chang,H.W., Lee,B.C., Abbink,P., N",Lab,
PM26858442,,26858442,,,25,Clonally expanded CD4+ T cells can produce infectious HIV-1 in vivo,"Simonetti,F.R., Sobolewski,M.D., Fyne,E., Shao,W.,",,
PM26858442,,26858442,,,20,Clonally expanded CD4+ T cells can produce infectious HIV-1 in vivo,"Simonetti,F.R., Sobolewski,M.D., Fyne,E., Shao,W.,",,
PM26881451,,26881451,2016,24,24,Phylogenetic Analysis of Ethiopian HIV-1 Subtype C Near Full-Length Genomes Reveals High Intrasubtyp,"Amogne,W., Bontell,I., Grossmann,S., Aderaye,G., L",Naive,
PM26885715,,26885715,,,3,"Near-full-length genome identification of a novel HIV-1 circulating recombinant form, CRF01_AE/B/C (","Song,Y., Feng,Y., Miao,Z., Wang,B., Yang,M., Zhang",,
PM26892263,,26892263,,,1,Near Full-Length Genomic Characterization of a Novel HIV type 1 CRF01_AE/CRF07_BC Recombinant form T,"Dong,Z., Shen,Z., Xiong,R., Liang,F., Liang,S., Li",,
PM26892740,,26892740,,,1,Characterization of the Near Full-Length Genome of a Novel HIV-1 CRF01_AE/CRF07_BC Recombinant in an,"Lee,N.Y., Wang,J.C., Lin,Y.C., Wu,C.J., Wang,S.W.,",,
PM26900693,,26900693,,,1,"Identification of an HIV-1 BG Intersubtype Recombinant Form (CRF73_BG), Partially Related to CRF14_B","Fernandez-Garcia,A., Delgado,E., Cuevas,M.T., Vega",,
PM26997611,,26997611,,,20,Functional characteristics of the natural polymorphisms of HIV-1 gp41 in HIV-1 isolates from enfuvir,"Shin,Y., Yoon,C.H., Yang,H.J., Lim,H., Choi,B.S., ",Rx,
PM27018546,,27018546,,,1,A Novel HIV-1 Second-Generation Recombinant Form (CRF01_AE/CRF07_BC) among heterosexuals in Nei Mong,"An,M., Han,X., Zhao,B., Xu,J., Chu,Z. and Shang,H.",,
PM27031505,,27031505,2016,259,199,Ultra-Deep Sequencing of HIV-1 near Full-Length and Partial Proviral Genomes Reveals High Genetic Di,"Pessoa,R., Loureiro,P., Esther Lopes,M., Carneiro-",Naive,
PM27064278,,27064278,,,5,Targeted Isolation of Antibodies Directed against Major Sites of SIV env Vulnerability,"Mason,R.D., Welles,H.C., Adams,C., Chakrabarti,B.K",,
PM27080756,,27080756,,,2,"Near Full-Length Genome Sequences of Two Novel HIV-1 Recombinant Forms Detected In Henan Province, C","Li,T., Sun,G., Jia,D., Sun,C., Wang,Z., Liu,S., Li",,
PM2713163,,2713163,,,1,Molecular characterization of HIV-1 isolated from a serum collected in 1976: nucleotide sequence com,"Srinivasan,A., York,D., Butler,D. Jr., Jannoun-Nas",,
PM27163788,,27163788,2016,74,205,Differences in the Selection Bottleneck between Modes of Sexual Transmission Influence the Genetic C,"Tully,D.C., Ogilvie,C.B., Batorsky,R.E., Bean,D.J.",Naive,
PM27169981,,27169981,,,10,"Identification of a Novel HIV-1 Circulating Recombinant Form (CRF85_BC) in Sichuan, China","Su,L., Wei,D., Yang,H., Zeng,Y., Hu,Y., Yuan,D., F",Naive,
PM27192579,,27192579,,,76,Early Antibody Lineage Diversification and Independent Limb Maturation Lead to Broad HIV-1 Neutraliz,"MacLeod,D.T., Choi,N.M., Briney,B., Garces,F., Ver",,
PM27199429,,27199429,,,1000,HIV-1 therapy with monoclonal antibody 3BNC117 elicits host immune responses against HIV-1,"Schoofs,T., Klein,F., Braunschweig,M., Kreider,E.F",Unknown,
PM27231355,,27231355,,,1,Complete Genome Sequence of a Reference Stock of Simian Immunodeficiency Virus RNA (SIVmac251/32H/L2,"Jenkins,A., Ham,C., Almond,N. and Berry,N.",,
PM27259365,,27259365,,,7,Tracing the origin of a singular HIV-1 CRF45_cpx clade identified in Brazil,"Delatorre,E., de Azevedo,S.S., Rodrigues-Pedro,A.,",,
HSPoJxLd104AzDfaHG0kEoCA,PM27314585,27314585,,,36,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates establis,"Hora,B., Chen,Y., Denny,T.N. and Gao,F.",Naive,
HSA6aZBYNKudhFjKCIxGlgjw,PM27314585,27314585,,,13,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates establis,"Hora,B., Chen,Y., Denny,T.N., Busch,M., Stramer,S.",Naive,
PM27314585,,27314585,,,9,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates establis,"Hora,B., Chen,Y., Cui,H., Sun,H., Geng,W., Shang,H",Naive,
PM27314585,,27314585,,,8,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates establis,"Hora,B., Chen,Y., Denny,T.N., Fast,P., Amornkul,P.",Naive,
PM27314585,,27314585,,,8,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates establis,"Hora,B., Chen,Y., Denny,T.N., Fast,P., Amornkul,P.",Naive,
PM27314585,,27314585,,,8,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates establis,"Hora,B., Chen,Y., Kumwenda,J., Taha,T., Cohen,M., ",Naive,
PM27353182,,27353182,,,1,Near Full-Length Genome Identification of a Novel HIV-1 Recombinant Form (CRF01_AE/CRF07_BC) in Zhej,"Peng,X., Li-Jun,X., Xie,T., Liu,F. and Wu,N.",,
PM27412591,,27412591,,,444,Derivation and characterization of pathogenic transmitted/founder molecular clones from SIVsmE660 an,"Lopker,M.J., Del Prete,G.Q., Estes,J.D., Li,H., Re",,
PM27415779,,27415779,,,1,Phylogeny and History of the Lost SIV from Crab-Eating Macaques: SIVmfa,"McCarthy,K.R., Johnson,W.E. and Kirmaier,A.",,
PM27432972,,27432972,,,126,Defective HIV-1 proviruses produce novel protein-coding RNA species in HIV-infected patients on comb,"Imamichi,H., Dewar,R.L., Adelsberger,J.W., Rehm,C.",,
PM27434311,,27434311,2016,70,70,Features of Recently Transmitted HIV-1 Clade C Viruses that Impact Antibody Recognition: Implication,"Rademeyer,C., Korber,B., Seaman,M.S., Giorgi,E.E.,",Naive,
PM27500724,,27500724,2016,10,151,Defective proviruses rapidly accumulate during acute HIV-1 infection,"Bruner,K.M., Murray,A.J., Pollack,R.A., Soliman,M.",Rx,
PM2765297,,2765297,,,1,Biologic and molecular characterization of producer and nonproducer clones from HUT-78 cells infecte,"Federico,M., Titti,F., Butto,S., Orecchia,A., Carl",,
HSVfECjbcO5a1-_HCUI5g_1w,PM27697032,27697032,2016,35,20,Genetic Characterization of HIV-1 strains among different risk group of Nepalese patient from centra,"Bhusal,N., Sutthent,R., Horthongkham,N., Athipanya",Rx,
PM27756485,,27756485,,,273,Breakthrough infections in the HVTN 503/Phambili Phase 2b HIV-1 vaccine efficacy trial,"Hertz,T., Logan,M.G., Rolland,M., Magaret,C., Rade",Naive,
PM2789516,,2789516,,,1,Biological and molecular characterization of human immunodeficiency virus (HIV-1BR) from the brain o,"Anand,R., Thayer,R., Srinivasan,A., Nayyar,S., Gar",,
PM2797181,,2797181,,,1,Sequence of a novel simian immunodeficiency virus from a wild-caught African mandrill,"Tsujimoto,H., Hasegawa,A., Maki,N., Fukasawa,M., M",,
PM2806917,,2806917,,,1,Nucleotide sequence of HIV1-NDK: a highly cytopathic strain of the human immunodeficiency virus,"Spire,B., Sire,J., Zachar,V., Rey,F., Barre-Sinous",,
PM2823148,,2823148,,,1,Relation of HTLV-4 to simian and human immunodeficiency-associated viruses,"Hahn,B.H., Kong,L.I., Lee,S.W., Kumar,P., Taylor,M",,
PM2841608,,2841608,,,5,Biologically diverse molecular variants within a single HIV-1 isolate,"Fisher,A.G., Ensoli,B., Looney,D., Rose,A., Gallo,",,
PM2893293,,2893293,,,1,Comparison of simian immunodeficiency virus isolates,"Kestler,H.W. III, Li,Y., Naidu,Y.M., Butler,C.V., ",,
PM2981635,,2981635,,,1,"Nucleotide sequence of the AIDS virus, LAV","Wain-Hobson,S., Sonigo,P., Danos,O., Cole,S. and A",,
PM2982104,,2982104,,,1,Appendix B: HTLV-3/LAV genome,"van Beveren,C.P., Coffin,J. and Hughes,S.",,
PM2988795,,2988795,,,1,HTLV-III env gene products synthesized in E. coli are recognized by antibodies present in the sera o,"Crowl,R., Ganguly,K., Gordon,M., Conroy,R., Schabe",,
PM3012355,,3012355,,,1,A second post-transcriptional trans-activator gene required for HTLV-III replication,"Sodroski,J., Goh,W.C., Rosen,C., Dayton,A., Terwil",,
PM3014529,,3014529,,,3,Identification of conserved and divergent domains within the envelope gene of the acquired immunodef,"Willey,R.L., Rutledge,R.A., Dias,S., Folks,T., The",,
PM3016298,,3016298,,,1,Production of acquired immunodeficiency syndrome-associated retrovirus in human and nonhuman cells t,"Adachi,A., Gendelman,H.E., Koenig,S., Folks,T., Wi",,
PM3025743,,3025743,,,2,Molecular cloning and polymorphism of the human immune deficiency virus type 2,"Clavel,F., Guyader,M., Guetard,D., Salle,M., Monta",,
PM3036660,,3036660,,,1,Molecular characterization of human immunodeficiency virus from Zaire: nucleotide sequence analysis ,"Srinivasan,A., Anand,R., York,D., Ranganathan,P., ",,
PM3261862,,3261862,,,1,Genetic variability between isolates of human immunodeficiency virus (HIV) type 2 is comparable to t,"Zagury,J.F., Franchini,G., Reitz,M., Collalti,E., ",,
PM3357892,,3357892,,,1,Identification of human immunodeficiency virus subtypes with distinct patterns of sensitivity to ser,"Cheng-Mayer,C., Homsy,J., Evans,L.A. and Levy,J.A.",,
PM3369091,,3369091,,,3,Envelope sequences of two new United States HIV-1 isolates,"Gurgo,C., Guo,H.G., Franchini,G., Aldovini,A., Col",,
PM3374586,,3374586,,,1,"Sequence of simian immunodeficiency virus from African green monkey, a new member of the HIV/SIV gro","Fukasawa,M., Miura,T., Hasegawa,A., Morikawa,S., T",,
PM3395517,,3395517,,,1,Nucleotide sequence analysis of the env gene of a new Zairian isolate of HIV-1,"Yourno,J., Josephs,S.F., Reitz,M., Zagury,D., Wong",,
PM3490666,,3490666,,,1,Molecular cloning and primary nucleotide sequence analysis of a distinct human immunodeficiency viru,"Desai,S.M., Kalyanaraman,V.S., Casey,J.M., Sriniva",,
PM3497350,,3497350,,,1,Sequence of simian immunodeficiency virus and its relationship to the human immunodeficiency viruses,"Franchini,G., Gurgo,C., Guo,H.G., Gallo,R.C., Coll",,
PM3646094,,3646094,,,1,"Human retrovirses, cancer and AIDS: approach to prevention and therapy","Hirsch,V.M.",,
PM3646751,,3646751,,,1,Dual infection of the central nervous system by AIDS viruses with distinct cellular tropisms,"Koyanagi,Y., Miles,S., Mitsuyasu,R.T., Merrill,J.E",,
PM3649576,,3649576,,,1,Sequence of simian immunodeficiency virus from macaque and its relationship to other human and simia,"Chakrabarti,L., Guyader,M., Alizon,M., Daniel,M.D.",,
PM7474069,,7474069,,,3,Cross-clade neutralization of primary isolates of human immunodeficiency virus type 1 by human monoc,"Trkola,A., Pomales,A.B., Yuan,H., Korber,B., Maddo",,
PM7474132,,7474132,,,1,Processing of the envelope glycoprotein gp160 in immunotoxin-resistant cell lines chronically infect,"Duensing,T.D., Fang,H., Dorward,D.W. and Pincus,S.",,
PM7481804,,7481804,,,1,Genomic structure of an attenuated quasi species of HIV-1 from a blood transfusion donor and recipie,"Deacon,N.J., Tsykin,A., Solomon,A., Smith,K., Ludf",,
PM7483282,,7483282,,,3,Recovery of virtually full-length HIV-1 provirus of diverse subtypes from primary virus cultures usi,"Salminen,M.O., Koch,C., Sanders-Buell,E., Ehrenber",,
PM7483788,,7483788,,,1,A molecular and serologic study of the envelope gene of the British isolate: HIV-1 GB8,"Vella,C., Smith,M.H., Farrar,G.H., Jones,D.H. and ",,
PM7512731,,7512731,,,17,Neutralization of divergent human immunodeficiency virus type 1 variants and primary isolates by IAM,"Conley,A.J., Kessler,J.A. II, Boots,L.J., Tung,J.S",,
PM7545926,,7545926,,,13,Molecular epidemiology of HIV-1 in Madrid,"Rojas,J.M., Dopazo,J., Najera,I., Sanchez-Palomino",,
PM7545972,,7545972,,,5,Genetic and antigenic variability of HIV type 1 in Brazil,"Cuoto-Fernandez,J.C., Janssens,W., Heyndrickx,L., ",,
PM7545972,,7545972,,,2,Genetic and antigenic variability of HIV type 1 in Brazil,"Cuoto-Fernandez,J.C., Janssens,W., Heyndrickx,L., ",,
PM7545977,,7545977,,,3,HIV type 1 variation in World Health Organization-sponsored vaccine evaluation sites: genetic screen,WHO Global Programme on AIDS.,,
PM7576924,,7576924,,,1,Identification of HIV-1 subtype G from Uganda,"Kaleebu,P., Bobkov,A., Cheingsong-Popov,R., Bienia",,
PM7637019,,7637019,,,57,Persistence of attenuated rev genes in a human immunodeficiency virus type 1-infected asymptomatic i,"Iversen,A.K., Shpaer,E.G., Rodrigo,A.G., Hirsch,M.",,
PM7700375,,7700375,,,1,Was HIV present in 1959?,"Zhu,T. and Ho,D.D.",,
PM7734184,,7734184,,,2,HIV-1 infection of the thymus: evidence for a cytopathic and thymotropic viral variant in vivo,"Calabro,M.L., Zanotto,C., Calderazzo,F., Crivellar",,
PM7769676,,7769676,,,1,"Complementation of vif-defective human immunodeficiency virus type 1 by primate, but not nonprimate,","Simon,J.H., Southerling,T.E., Peterson,J.C., Meyer",,
PM7769682,,7769682,,,3,Defective accessory genes in a human immunodeficiency virus type 1-infected long-term survivor lacki,"Michael,N.L., Chang,G., dArcy,L.A., Ehrenberg,P.K.",,
PM7769705,,7769705,,,2,"Isolation and characterization of a syncytium-inducing, macrophage/T-cell line-tropic human immunode","Shibata,R., Hoggan,M.D., Broscius,C., Englund,G., ",,
PM7815563,,7815563,,,1,Induction of AIDS by simian immunodeficiency virus from an African green monkey: species-specific va,"Hirsch,V.M., Dapolito,G., Johnson,P.R., Elkins,W.R",,
PM7818811,,7818811,,,17,Genotypic subtypes of HIV-1 in Cameroon,"Nkengasong,J.N., Janssens,W., Heyndrickx,L., Frans",,
PM7818811,,7818811,,,1,Genotypic subtypes of HIV-1 in Cameroon,"Nkengasong,J.N., Janssens,W., Heyndrickx,L., Frans",,
PM7826699,,7826699,,,10,Viral variability and serum antibody response in a laboratory worker infected with HIV type 1 (HTLV ,"Reitz,M., Hall,L., Robert-Guroff,M., Lautenberger,",,
PM7848684,,7848684,,,2,Isolation of simian immunodeficiency viruses from two sooty mangabeys in Cote dIvoire: virological a,"Peeters,M., Janssens,W., Fransen,K., Brandful,J., ",,
PM7853514,,7853514,,,1,V3-independent determinants of macrophage tropism in a primary human immunodeficiency virus type 1 i,"Collman,R.G. and Yoon,H.L.",,
PM7884864,,7884864,,,1,Restriction of human immunodeficiency virus type 1 production in a human astrocytoma cell line is as,"Neumann,M., Felber,B.K., Kleinschmidt,A., Froese,B",,
PM7884929,,7884929,,,1,Sequence diversity of V1 and V2 domains of gp120 from human immunodeficiency virus type 1: lack of c,"Wang,N., Zhu,T. and Ho,D.D.",,
PM7888189,,7888189,,,12,Genetic variation of HIV type 1 in four World Health Organization-sponsored vaccine evaluation sites,"Gao,F., Yue,L., Craig,S., Thornton,C.L., Robertson",,
PM7888238,,7888238,,,2,Sequence analysis of the glycoprotein 120 coding region of a new HIV type 1 subtype A strain (HIV-1I,"Howard,T.M., Olaylele,D.O. and Rasheed,S.",,
PM7898241,,7898241,,,1,Atypical HIV serological profile of novel HIV-1 variant distinct from subtype O,"Cohen,H.J.M., Guetard,D., Philbert,F., Chamaret,S.",,
PM7917518,,7917518,,,5,Genetic analysis of HIV-1 isolates from Brazil reveals presence of two distinct genetic subtypes,"Louwagie,J., Delwart,E.L., Mullins,J.I., McCutchan",,
PM7933127,,7933127,,,4,Genetic diversity of human immunodeficiency virus type 2: evidence for distinct sequence subtypes wi,"Gao,F., Yue,L., Robertson,D.L., Hill,S.C., Hui,H.,",,
PM7966585,,7966585,,,1,Continuous propagation of RRE(-) and Rev(-)RRE(-) human immunodeficiency virus type 1 molecular clon,"Zolotukhin,A.S., Valentin,A., Pavlakis,G.N. and Fe",,
PM7966642,,7966642,,,2,Infection of a yellow baboon with simian immunodeficiency virus from African green monkeys: evidence,"Jin,M.J., Rogers,J., Phillips-Conroy,J.E., Allan,J",,
PM7975221,,7975221,,,1,Isolation and envelope sequence of a highly divergent HIV-1 isolate: definition of a new HIV-1 group,"Charneau,P., Borman,A.M., Quillent,C., Guetard,D.,",,
PM7983718,,7983718,,,21,Genetic diversity of the envelope glycoprotein from human immunodeficiency virus type 1 isolates of ,"Louwagie,J., Janssens,W., Mascola,J., Heyndrickx,L",Naive,
PM7983734,,7983734,,,6,Adaptation to persistent growth in the H9 cell line renders a primary isolate of human immunodeficie,"Wrin,T., Loh,T.P., Vennari,J.C., Schuitemaker,H. a",,
PM7983770,,7983770,,,1,Unique insertion sequence and pattern of CD4 expression in variants selected with immunotoxins from ,"Fang,H. and Pincus,S.H.",,
PM7986593,,7986593,,,4,Genetic and phylogenetic analysis of env subtypes G and H in central Africa,"Janssens,W., Heyndrickx,L., Fransen,K., Motte,J., ",,
PM8009858,,8009858,,,1,HIV-2 EHO isolate has a divergent envelope gene and induces single cell killing by apoptosis,"Rey-Cuille,M.A., Galabru,J., Laurent-Crawford,A., ",,
