PubMedID,PubYear,NumPatients,RxStatus,Title,Subtypes,Authors
20854199,2010,1,,Genetic analysis of a UNAIDS HIV type 1 from Brazil revealed an unexpected recombination pattern,BC,"Chin,M.P. and Ristic,N."
20921899,2010,1,,Extreme Genetic Divergence is Required for Coreceptor Switching in HIV-1 Subtype C,C,"Coetzer,M., Nedellec,R., Cilliers,T., Meyers,T., Morris,L. and Mosier,D.E."
20977354,2010,1,,"Near Full-Length Sequence Analysis of a Novel HIV-1 C/CRF01_AE Recombinant Variant from Yunnan, China",01C,"Li,L., Chen,L., Yang,S., Liu,Y., Li,J., Wang,Z., Yang,B., Li,H., Bao,Z., Zhuang,D., Liu,S. and Li,J."
21078948,2010,1,,In Vivo Resistance Patterns to the HIV Attachment Inhibitor BMS-488043,B,"Zhou,N., Nowicka-Sans,B., Zhang,S., Fan,L., Fang,J., Fang,H., Gong,Y.F., Eggers,B., Langley,D.R., Wang,T., Kadow,J., Grasela,D., Hanna,G.J., Alexander,L., Colonno,R., Krystal,M. and Lin,P.F."
21083434,2011,1,,"Near Full-Length Genomic Characterization of a Novel HIV Type 1 CRF07_ BC/CRF08_ BC Recombinant Strain from Yunnan, China",0708,"Chen,L., Yang,S., Li,J., Li,J., Liu,Y., Wang,Z., Yang,B., Li,T., Li,H., Bao,Z., Zhuang,D., Liu,S. and Li,L."
21087143,2011,1,,Genetic Analysis of the Near Full-Length Genome of an HIV Type 1 A1/C Unique Recombinant Form from Northern South Africa,A1C,"Iweriebor,B.C., Bessong,P.O., Mavhandu,L.G., Masebe,T.M., Nwobegahay,J., Moyo,S.R. and Mphahlele,J.M."
21091377,2011,1,,Transmitted HIV type 1 drug resistance among individuals with recent HIV infection in East and Southern Africa,A1D,"Price,M.A., Wallis,C.L., Lakhi,S., Karita,E., Kamali,A., Anzala,O., Sanders,E.J., Bekker,L.G., Twesigye,R., Hunter,E., Kaleebu,P., Kayitenkore,K., Allen,S., Ruzagira,E., Mwangome,M., Mutua,G., Amornkul,P.N., Stevens,G., Pond,S.L., Schaefer,M., Papathanasopoulos,M.A., Stevens,W. and Gilmour,J."
21372727,2011,1,,Combined antiretroviral therapy and immune pressure lead to in vivo HIV-1 recombination with ancestral viral genomes,B,"Buzon,M.J., Wrin,T., Codoner,F.M., Dalmau,J., Phung,P., Bonjoch,A., Coakley,E., Clotet,B. and Martinez-Picado,J."
21550842,2011,1,,Sustained elite suppression of replication competent HIV-1 in a patient treated with rituximab based chemotherapy,B,"Gaillard,S., Dinoso,J.B., Marsh,J.A., Dezern,A.E., O'Connell,K.A., Spivak,A.M., Alwood,K., Durand,C.M., Ambinder,R.F. and Blankson,J.N."
21829600,2011,1,,Daily Sampling of an HIV-1 Patient with Slowly Progressing Disease Displays Persistence of Multiple env Subpopulations Consistent with Neutrality,B,"Skar,H., Gutenkunst,R.N., Wilbe Ramsay,K., Alaeus,A., Albert,J. and Leitner,T."
22141397,2011,1,,Prolonged control of replication-competent dual tropic human immunodeficiency virus-1 following cessation of highly active antiretroviral therapy,B,"Salgado,M., Rabi,S.A., O'Connell,K.A., Buckheit,R.W. III, Bailey,J.R., Chaudhry,A.A., Breaud,A.R., Marzinke,M.A., Clarke,W., Margolick,J.B., Siliciano,R.F. and Blankson,J.N."
22236080,2012,1,,"Isolation, Characterization, and Sequence Analysis of a Novel HIV Type 1 Subtype A1 Strain from Russia",A6,"Galkin,A.N., Bychenko,A.B., Kuznecovs,G. and Filinova,E.Y."
22363589,2012,1,,Parental LTRs Are Important in a Construct of a Stable and Efficient Replication-Competent Infectious Molecular Clone of HIV-1 CRF08_BC,08_BC,"Zhang,Q., Zhang,X., Wu,H., Seto,D., Zhang,H.J., Chen,Z., Wan,C. and Zheng,B.J."
2243391,1990,1,,The viral envelope gene is involved in macrophage tropism of a human immunodeficiency virus type 1 strain isolated from brain tissue,B,"Liu,Z.Q., Wood,C., Levy,J.A. and Cheng-Mayer,C."
2265025,1990,1,,Nucleotide sequence of a Ugandan HIV-1 provirus reveals genetic diversity from other HIV-1 isolates,A1,"Oram,J.D., Downing,R.G., Roff,M., Clegg,J.C., Serwadda,D. and Carswell,J.W."
22898353,2012,1,,Emergence of a unique recombinant form of HIV-1 from Manipur (India),BC,"Sarkar,R., Sarkar,K., Brajachand Singh,N., Manihar Singh,Y., Mitra,D. and Chakrabarti,S."
22903393,2012,1,,"Genetic characterization of an isolate of HIV type 1 AG recombinant form circulating in Siberia, Russia",63_02A1,"Baryshev,P.B., Bogachev,V.V. and Gashnikova,N.M."
22984494,2012,1,,Identification of Drug Resistant Mutations in HIV-1 CRF07_BC Variants Selected by Nevirapine In Vitro,07_BC,"Wu,H., Zhang,H.J., Zhang,X.M., Xu,H.F., Wang,M., Huang,J.D. and Zheng,B.J."
22997423,2012,1,,Genome Sequence of a Novel HIV-1 Circulating Recombinant Form 54_01B from Malaysia,54_01B,"Ng,K.T., Ong,L.Y., Takebe,Y., Kamarulzaman,A. and Tee,K.K."
23056447,2012,1,,"Recombination Form and Epidemiology of HIV-1 Unique Recombinant Strains Identified in Yunnan, China",57_BC,"Li,L., Chen,L., Yang,S., Li,T., Li,J., Liu,Y., Jia,L., Yang,B., Bao,Z., Li,H., Wang,X., Zhuang,D., Liu,S. and Li,J."
2308953,1917,1,,Limited sequence heterogeneity among biologically distinct human immunodeficiency virus type 1 isolates from individuals involved in a clustered infectious outbreak,B,"McNearney,T., Westervelt,P., Thielan,B.J., Trowbridge,D.B., Garcia,J., Whittier,R. and Ratner,L."
23170185,2012,1,,Construction of a High Titer Infectious HIV-1 Subtype C Proviral Clone from South Africa,C,"Jacobs,G.B., Bock,S., Schuch,A., Moschall,R., Schrom,E.M., Zahn,J., Reuter,C., Preiser,W., Rethwilm,A., Engelbrecht,S., Kerkau,T. and Bodem,J."
23468623,2013,1,,Viral Escape from Neutralizing Antibodies in Early Subtype A HIV-1 Infection Drives an Increase in Autologous Neutralization Breadth,A1,"Murphy,M.K., Yue,L., Pan,R., Boliar,S., Sethi,A., Tian,J., Pfafferot,K., Karita,E., Allen,S.A., Cormier,E., Goepfert,P.A., Borrow,P., Robinson,J.E., Gnanakaran,S., Hunter,E., Kong,X.P. and Derdeyn,C.A."
23552890,2013,1,,Co-evolution of a broadly neutralizing HIV-1 antibody and founder virus,C,"Liao,H.X., Lynch,R., Zhou,T., Gao,F., Alam,S.M., Boyd,S.D., Fire,A.Z., Roskin,K.M., Schramm,C.A., Zhang,Z., Zhu,J., Shapiro,L., Becker,J., Benjamin,B., Blakesley,R., Bouffard,G., Brooks,S., Coleman,H., Dekhtyar,M., Gregory,M., Guan,X., Gupta,J., Han,J., Hargrove,A., Ho,S.L., Johnson,T., Legaspi,R., Lovett,S., Maduro,Q., Masiello,C., Maskeri,B., McDowell,J., Montemayor,C., Mullikin,J., Park,M., Riebow,N., Schandler,K., Schmidt,B., Sison,C., Stantripop,M., Thomas,J., Thomas,P., Vemulapalli,M., Young,A., Mullikin,J.C., Gnanakaran,S., Hraber,P., Wiehe,K., Kelsoe,G., Yang,G., Xia,S.M., Montefiori,D.C., Parks,R., Lloyd,K.E., Scearce,R.M., Soderberg,K.A., Cohen,M., Kamanga,G., Louder,M.K., Tran,L.M., Chen,Y., Cai,F., Chen,S., Moquin,S., Du,X., Joyce,M.G., Srivatsan,S., Zhang,B., Zheng,A., Shaw,G.M., Hahn,B.H., Kepler,T.B., Korber,B.T., Kwong,P.D., Mascola,J.R. and Haynes,B.F."
23594292,2013,1,,"Near Full-Length Genomic Characterization of a Novel HIV Type 1 CRF07_ BC/01_AE Recombinant in Men Who Have Sex with Men from Sichuan, China",0107,"Wei,H., Su,L., Feng,Y., He,X., His,J., Liang,S. and Shao,Y."
2364020,1990,1,,Molecular cloning and characterization of a German HIV-1 isolate,B,"Sauermann,U., Schneider,J., Mous,J., Brunckhorst,U., Schedel,I., Jentsch,K.D. and Hunsmann,G."
2370688,1990,1,,"Human immunodeficiency virus type 1 cellular host range, replication, and cytopathicity are linked to the envelope region of the viral genome",B,"York-Higgins,D., Cheng-Mayer,C., Bauer,D., Levy,J.A. and Dina,D."
23742670,2013,1,,"Molecular Characterization of Unique Intersubtype HIV Type 1 A1/C Recombinant Strain Circulating in Pune, India",A1C,"Pandey,S., Tripathy,S. and Paranjape,R."
23800314,2013,1,,"Near Full-Length Genome Identification of a Novel HIV Type 1 B'/C Recombinant Isolate JL100091 in Jilin, China",BC,"Ning,C., Li,X., He,X., Xing,H., Hong,K., Yang,R. and Shao,Y."
23809010,2013,1,,"Near Full-Length Genome Sequence of a Novel HIV Type 1 Second-Generation Recombinant Form (CRF01_AE/CRF07_BC) Identified Among Men Who Have Sex with Men in Jilin, China",0107,"Li,X., Ning,C., He,X., Yang,Y., Xing,H., Hong,K., Shao,Y. and Yang,R."
23941304,2013,1,,Clonal amplification and maternal-infant transmission of nevirapine-resistant HIV-1 variants in breast milk following single-dose nevirapine prophylaxis,C,"Permar,S.R., Salazar,M.G., Gao,F., Cai,F., Learn,G.H., Kalilani,L., Hahn,B.H., Shaw,G.M. and Salazar-Gonzalez,J.F."
24117037,2014,1,,Evolution of an Attenuated HIV-1 Isolate in an Elite Suppressor,B,"Salgado,M., Gandhi,S., Buckheit,R.W., Berkenblit,G.V. and Blankson,J.N."
24164454,2014,1,,"Near Full-Length Genome Characterization of a New CRF01_AE/CRF08_BC Recombinant Transmitted Between a Heterosexual Couple in Guangxi, China",0108,"Wang,N., Wei,H., Xiong,R., Zhang,H., Hsi,J.H., Ning,C., Zhang,L., Wang,J., Feng,Y. and Shao,Y."
2423250,1986,1,,"Identification and characterization of conserved and variable regions in the envelope gene of HTLV-III/LAV, the retrovirus of AIDS",B,"Starcich,B.R., Hahn,B.H., Shaw,G.M., McNeely,P.D., Modrow,S., Wolf,H., Parks,E.S., Parks,W.P., Josephs,S.F., Gallo,R.C. and Wong-Staal,F."
24324545,2013,1,,"Construction and Characterization of Highly Infectious Full-Length Molecular Clones of a HIV-1 CRF07_BC Isolate from Xinjiang, China",07_BC,"Wang,Z., Hong,K., Zhang,J., Zhang,L., Li,D., Ren,L., Liang,H. and Shao,Y."
24446780,2014,1,,"Near Full-Length Genome Identification of a Novel HIV-1 Recombinant Form (CRF01_AE/B'/C) Among Heterosexuals in Jilin, China",01BC,"Li,X., Ning,C., Chen,Y., Feng,Y., Wei,M., Xing,H. and Shao,Y."
24521207,2014,1,,"Near Full-Length Genome Sequence of a Novel HIV-1 Recombinant Form (CRF01_AE/B) Detected Among Men Who Have Sex with Men in Jilin Province, China",01B,"Li,X., Feng,Y., Yang,Y., Chen,Y., Guo,Q., Sun,L., Zang,X., Xing,H. and Shao,Y."
24601765,2014,1,,"A Novel HIV-1 CRF01_AE/B Recombinant Among Men Who Have Sex with Men in Jiangsu Province, China",68_01B,"Guo,H., Hu,H., Zhou,Y., Yang,H., Huan,X., Qiu,T., Fu,G. and Ding,P."
24675847,2014,1,,"Genome Sequence of a Complex HIV-1 Unique Recombinant Form Involving CRF01_AE, Subtype B, and Subtype B' Identified in Malaysia",01B,"Chow,W.Z., Nizam,S., Ong,L.Y., Ng,K.T., Chan,K.G., Takebe,Y., Koh,C., Kamarulzaman,A. and Tee,K.K."
24795449,2014,1,,Impact of maraviroc-resistant and low-CCR5-adapted mutations induced by in vitro passage on sensitivity to anti-envelope neutralizing antibodies,B,"Yoshimura,K., Harada,S., Boonchawalit,S., Kawanami,Y. and Matsushita,S."
24829409,2014,1,,Boosting of HIV-1 Neutralizing Antibody Responses by a Distally Related Retroviral Envelope Protein,A1D,"Uchtenhagen,H., Schiffner,T., Bowles,E., Heyndrickx,L., LaBranche,C., Applequist,S.E., Jansson,M., De Silva,T., Back,J.W., Achour,A., Scarlatti,G., Fomsgaard,A., Montefiori,D., Stewart-Jones,G. and Spetz,A.L."
24892359,2014,1,,"Identification of a Novel HIV-1 Second-Generation Recombinant Form (CRF01_AE/CRF07_BC) in Jilin, China",0107,"Feng,Y., Li,X., Zang,X., Guo,Q., Sun,L., He,X., Xing,H. and Shao,Y."
24926043,2014,1,,Identification of a Novel HIV-1 Circulating Recombinant Form (CRF72_BF1) in Deep Sequencing Data from Blood Donors in Southeastern Brazil,72_BF1,"Pessoa,R., Carneiro Proietti,A.B., Busch,M.P. and Sanabani,S.S."
25011556,2014,1,,HIV latency. Proliferation of cells with HIV integrated into cancer genes contributes to persistent infection,B,"Wagner,T.A., McLaughlin,S., Garg,K., Cheung,C.Y., Larsen,B.B., Styrchak,S., Huang,H.C., Edlefsen,P.T., Mullins,J.I. and Frenkel,L.M."
25186731,2014,1,,Broad and potent HIV-1 neutralization by a human antibody that binds the gp41-gp120 interface,B,"Huang,J., Kang,B.H., Pancera,M., Lee,J.H., Tong,T., Feng,Y., Georgiev,I.S., Chuang,G.Y., Druz,A., Doria-Rose,N.A., Laub,L., Sliepen,K., van Gils,M.J., de la Pena,A.T., Derking,R., Klasse,P.J., Migueles,S.A., Bailer,R.T., Alam,M., Pugach,P., Haynes,B.F., Wyatt,R.T., Sanders,R.W., Binley,J.M., Ward,A.B., Mascola,J.R., Kwong,P.D. and Connors,M."
25340817,2014,1,,Cross-Border Sexual Transmission of the Newly Emerging HIV-1 Clade CRF51_01B,51_01B,"Cheong,H.T., Ng,K.T., Ong,L.Y., Chook,J.B., Chan,K.G., Takebe,Y., Kamarulzaman,A. and Tee,K.K."
25347352,2014,1,,"The identification of a novel HIV-1 CRF01_AE/B recombinant using the near full length genome in Jiangsu Province, China",01B,"Guo,H., Hu,H., Zhou,Y., Huan,X., Qiu,T., Fu,G., Lu,J. and Wang,X."
25366539,2014,1,,HIV infection en route to endogenization: two cases,02_AG,"Colson,P., Ravaux,I., Tamalet,C., Glazunova,O., Baptiste,E., Chabriere,E., Wiedemann,A., Lacabaratz,C., Chefrour,M., Picard,C., Stein,A., Levy,Y. and Raoult,D."
2559749,1989,1,,A highly defective HIV-1 strain isolated from a healthy Gabonese individual presenting an atypical western blot,B,"Huet,T., Dazza,M.C., Brun-Vezinet,F., Roelants,G.E. and Wain-Hobson,S."
25748656,2015,1,,"Genetic Characterization of a Unique Recombinant Originating from CRF55_01B, CRF01_AE, and CRF07_BC in Shenzhen, China",01BC,"Gui,T., Zhao,J., Sun,C., Chen,L., Liu,Y., Zheng,C., Li,H., Li,T., Bao,Z., Wang,X., Li,J. and Li,L."
2578227,1985,1,,Nucleotide sequence and expression of an AIDS-associated retrovirus (ARV-2),B,"Sanchez-Pescador,R., Power,M.D., Barr,P.J., Steimer,K.S., Stempien,M.M., Brown-Shimer,S.L., Gee,W.W., Renard,A., Randolph,A., Levy,J.A., Dina,D. and Luciw,P.A."
2578615,1985,1,,"Complete nucleotide sequence of the AIDS virus, HTLV-III",B,"Ratner,L., Haseltine,W., Patarca,R., Livak,K.J., Starcich,B., Josephs,S.F., Doran,E.R., Rafalski,J.A., Whitehorn,E.A., Baumeister,K., Ivanoff,L., Petteway,S.R. Jr., Pearson,M.L., Lautenberger,J.A., Papas,T.S., Ghrayeb,J., Chang,N.T., Gallo,R.C. and Wong-Staal,F."
25962473,2015,1,,"CRF01_AE/B/C, a Novel Drug-Resistant HIV-1 Recombinant in Men Who Have Sex with Men in Beijing, China",01BC,"Yan,J., Xin,R., Li,Z., Feng,Y., Lu,H., Liao,L., Ruan,Y., Shao,Y. and Xing,H."
25970165,2015,1,,Near Full-Length Identification of a Novel HIV-1 CRF01_AE/B/C Recombinant in Northern Myanmar,01BC,"Zhou,Y.H., Chen,X., Liang,Y.B., Pang,W., Qin,W.H., Zhang,C. and Zheng,Y.T."
26018591,2015,1,,Development of an HIV-1 Subtype Panel in China: Isolation and Characterization of 30 HIV-1 Primary Strains Circulating in China,01_AE,"Han,J., Liu,S., Guo,W., Bao,Z., Wang,X., Li,L., Liu,Y., Zhuang,D., Li,H., Jia,L., Gui,T., Sui,H., Li,T. and Li,J."
26021911,2015,1,,"Novel HIV-1 Recombinant Identified in a Foreign Heterosexual Resident in Japan: Relatedness to Recently Reported CRF69_01B, Detected Primarily among Japanese Men Who Have Sex with Men",69_01B,"Kusagawa,S., Yokota,Y., Negishi,M., Kondo,M., Matano,T., Kato,S. and Takebe,Y."
26158467,2015,1,,The Broad Neutralizing Antibody Responses after HIV-1 Superinfection Are Not Dominated by Antibodies Directed to Epitopes Common in Single Infection,A1,"Cortez,V., Wang,B., Dingens,A., Chen,M.M., Ronen,K., Georgiev,I.S., McClelland,R.S. and Overbaugh,J."
26525792,2015,1,,Incompatible natures of HIV-1 envelope in resistance to the CCR5 antagonist cenicriviroc and neutralizing antibodies,B,"Kuwata,T., Enomoto,I., Baba,M. and Matsushita,S."
2669897,1989,1,,Nucleotide sequences of gag and env genes of a Japanese isolate of HIV-1 and their expression in bacteria,B,"Komiyama,N., Hattori,N., Inoue,J., Sakuma,S., Kurimura,T. and Yoshida,M."
26842476,2016,1,,Development of broadly neutralizing antibodies and their mapping by monomeric gp120 in HIV-1 infected humans and SHIVSF162P3N infected macaques,B,"Jia,M., Lu,H., Markowitz,M., Cheng-Mayer,C. and Wu,X."
26858442,2016,1,,Clonally expanded CD4+ T cells can produce infectious HIV-1 in vivo,B,"Simonetti,F.R., Sobolewski,M.D., Fyne,E., Shao,W., Spindler,J., Hattori,J., Anderson,E.M., Watters,S.A., Hill,S., Wu,X., Wells,D., Su,L., Luke,B.T., Halvas,E.K., Besson,G., Penrose,K.J., Yang,Z., Kwan,R.W., Van Waes,C., Uldrick,T., Citrin,D.E., Kovacs,J., Polis,M.A., Rehm,C.A., Gorelick,R., Piatak,M., Keele,B.F., Kearney,M.F., Coffin,J.M., Hughes,S.H., Mellors,J.W. and Maldarelli,F."
26892263,2016,1,,"Near Full-Length Genomic Characterization of a Novel HIV type 1 CRF01_AE/CRF07_BC Recombinant form Transmitted between a Heterosexual Couple in Guangxi, China",0107,"Dong,Z., Shen,Z., Xiong,R., Liang,F., Liang,S., Li,J., Tan,G., Jiang,H., Yang,X., Li,F., Liao,L., Shao,Y., Feng,Y. and Zhu,Q."
26892740,2016,1,,Characterization of the Near Full-Length Genome of a Novel HIV-1 CRF01_AE/CRF07_BC Recombinant in an Injection Drug User from Southern Taiwan,0107,"Lee,N.Y., Wang,J.C., Lin,Y.C., Wu,C.J., Wang,S.W., Li,C.W., Li,M.C., Tseng,F.C. and Ko,W.C."
26900693,2016,1,,"Identification of an HIV-1 BG Intersubtype Recombinant Form (CRF73_BG), Partially Related to CRF14_BG, Which Is Circulating in Portugal and Spain",73_BG,"Fernandez-Garcia,A., Delgado,E., Cuevas,M.T., Vega,Y., Montero,V., Sanchez,M., Carrera,C., Lopez-Alvarez,M.J., Miralles,C., Perez-Castro,S., Cilla,G., Hinojosa,C., Perez-Alvarez,L. and Thomson,M.M."
,2016,1,,"Identification of a Novel CRF01_AE/CRF07_BC Recombinant Form in Men Who Have Sex with Men in Sichuan, China",0107,"Wang,Y., Wei,H., Xu,W., Yin,Q., Feng,Y., Liang,S., Shao,Y. and Ma,L."
27018546,2016,1,,A Novel HIV-1 Second-Generation Recombinant Form (CRF01_AE/CRF07_BC) among heterosexuals in Nei Monggoi Autonomous Region in China,0107,"An,M., Han,X., Zhao,B., Xu,J., Chu,Z. and Shang,H."
2713163,1989,1,,Molecular characterization of HIV-1 isolated from a serum collected in 1976: nucleotide sequence comparison to recent isolates and generation of hybrid HIV,01A1G,"Srinivasan,A., York,D., Butler,D. Jr., Jannoun-Nasr,R., Getchell,J., McCormick,J., Ou,C.Y., Myers,G., Smith,T., Chen,E., Flaggs,G., Berman,P., Schochetman,G. and Kalyanaraman,S."
27192579,2016,1,,Early Antibody Lineage Diversification and Independent Limb Maturation Lead to Broad HIV-1 Neutralization Targeting the Env High-Mannose Patch,C,"MacLeod,D.T., Choi,N.M., Briney,B., Garces,F., Ver,L.S., Landais,E., Murrell,B., Wrin,T., Kilembe,W., Liang,C.H., Ramos,A., Bian,C.B., Wickramasinghe,L., Kong,L., Eren,K., Wu,C.Y., Wong,C.H., Kosakovsky Pond,S.L., Wilson,I.A., Burton,D.R. and Poignard,P."
27353182,2016,1,,"Near Full-Length Genome Identification of a Novel HIV-1 Recombinant Form (CRF01_AE/CRF07_BC) in Zhejiang, China",0107,"Peng,X., Li-Jun,X., Xie,T., Liu,F. and Wu,N."
,2016,1,,Identification of a CD4-Binding-Site Antibody to HIV that Evolved Near-Pan Neutralization Breadth,B,"Huang,J., Kang,B.H., Ishida,E., Zhou,T., Griesman,T., Sheng,Z., Wu,F., Doria-Rose,N.A., Zhang,B., McKee,K., O'Dell,S., Chuang,G.Y., Druz,A., Georgiev,I.S., Schramm,C.A., Zheng,A., Joyce,M.G., Asokan,M., Ransier,A., Darko,S., Migueles,S.A., Bailer,R.T., Louder,M.K., Alam,S.M., Parks,R., Kelsoe,G., Von Holle,T., Haynes,B.F., Douek,D.C., Hirsch,V., Seaman,M.S., Shapiro,L., Mascola,J.R., Kwong,P.D. and Connors,M."
