Accession,PMID,Gene,Subtype,NumAAChanges,NumStopCodons
KT124784,27163788,Gag,B,38,0
KT124785,27163788,Gag,B,43,1
KT124786,27163788,Gag,C,92,0
KT124787,27163788,Gag,B,34,0
KT124788,27163788,Gag,B,37,0
KT124789,27163788,Gag,B,38,0
KT124790,27163788,Gag,B,33,0
KT124791,27163788,Gag,B,33,0
KT124792,27163788,Gag,02_AG,71,1
KT124793,27163788,Gag,B,41,1
KT124794,27163788,Gag,B,31,0
KT124796,27163788,Gag,B,42,1
KT124797,27163788,Gag,B,33,0
KT124798,27163788,Gag,B,34,0
KT124799,27163788,Gag,B,39,0
KT124800,27163788,Gag,B,35,0
KT124801,27163788,Gag,B,25,0
KT124802,27163788,Gag,B,42,0
KT124803,27163788,Gag,B,28,0
KT124804,27163788,Gag,B,36,0
KT124805,27163788,Gag,B,36,0
KT124806,27163788,Gag,B,36,0
KT124807,27163788,Gag,B,29,0
KT124808,27163788,Gag,B,38,1
KT124809,27163788,Gag,B,43,0
KT124810,27163788,Gag,B,36,0
KT124811,27163788,Gag,B,44,0
KT124812,27163788,Gag,B,31,0
KT124813,27163788,Gag,B,24,0
KT124814,27163788,Gag,B,32,0
KT152839,26756665,Gag,A1,85,0
KT152840,26756665,Gag,A1,87,0
KT152841,26756665,Gag,A1,90,0
KT152842,26756665,Gag,A1,90,0
KT152843,26756665,Gag,A1,88,0
KT152846,26756665,Gag,A1,90,0
KT183051,27756485,Gag,C,84,0
KT183056,27756485,Gag,C,77,0
KT183063,27756485,Gag,C,86,0
KT183068,27756485,Gag,C,83,0
KT183073,27756485,Gag,BC,82,0
KT183078,27756485,Gag,C,74,0
KT183084,27756485,Gag,C,78,0
KT183089,27756485,Gag,C,89,0
KT183094,27756485,Gag,C,76,0
KT183103,27756485,Gag,C,93,0
KT183108,27756485,Gag,C,79,0
KT183117,27756485,Gag,A1C,84,0
KT183123,27756485,Gag,C,88,0
KT183128,27756485,Gag,C,83,0
KT183135,27756485,Gag,C,89,0
KT183140,27756485,Gag,C,80,0
KT183145,27756485,Gag,C,97,0
KT183150,27756485,Gag,C,83,0
KT183155,27756485,Gag,C,77,0
KT183167,27756485,Gag,C,86,0
KT183172,27756485,Gag,C,82,0
KT183178,27756485,Gag,C,86,0
KT183188,27756485,Gag,C,73,0
KT183196,27756485,Gag,C,80,0
KT183201,27756485,Gag,C,74,0
KT183208,27756485,Gag,C,84,1
KT183213,27756485,Gag,C,77,0
KT183218,27756485,Gag,C,87,0
KT183227,27756485,Gag,C,74,0
KT183239,27756485,Gag,C,87,0
KT183245,27756485,Gag,C,74,0
KT183250,27756485,Gag,C,88,0
KT183252,27756485,Gag,C,84,0
KT183258,27756485,Gag,C,78,0
KT183264,27756485,Gag,C,89,0
KT183271,27756485,Gag,C,79,0
KT183274,27756485,Gag,C,92,0
KT183279,27756485,Gag,C,71,0
KT183289,27756485,Gag,C,90,0
KT183301,27756485,Gag,C,78,0
KT183312,27756485,Gag,A1,84,0
KT183317,27756485,Gag,C,82,0
KT183336,27756485,Gag,C,87,0
KT191748,26381060,Gag,B,33,0
KT191749,26381060,Gag,B,22,0
KT191750,26381060,Gag,B,29,0
KT191751,26381060,Gag,B,34,0
KT191752,26381060,Gag,B,28,0
KT191753,26381060,Gag,B,30,0
KT191754,26381060,Gag,B,41,0
KT191755,26381060,Gag,B,25,0
KT191756,26381060,Gag,B,31,0
KT191757,26381060,Gag,B,34,0
KT191758,26381060,Gag,B,24,0
KT191759,26381060,Gag,B,28,0
KT191760,26381060,Gag,01_AE,94,0
KT191761,26381060,Gag,B,28,0
KT191762,26381060,Gag,B,30,0
KT191763,26381060,Gag,B,30,0
KT191764,26381060,Gag,B,35,0
KT191765,26381060,Gag,B,24,0
KT191766,26381060,Gag,B,32,0
KT191767,26381060,Gag,B,26,0
KT191768,26381060,Gag,B,30,0
KT191769,26381060,Gag,B,29,0
KT191770,26381060,Gag,B,33,0
KT191771,26381060,Gag,B,23,0
KT191772,26381060,Gag,B,38,0
KT191773,26381060,Gag,B,28,0
KT191774,26381060,Gag,B,32,0
KT191775,26381060,Gag,B,29,0
KT191776,26381060,Gag,B,25,0
KT191777,26381060,Gag,B,34,0
KT191778,26381060,Gag,BC,71,0
KT191779,26381060,Gag,B,26,0
KT191780,26381060,Gag,B,22,0
KT191781,26381060,Gag,B,31,0
KT191782,26381060,Gag,B,31,0
KT191784,26381060,Gag,B,40,0
KT191785,26381060,Gag,B,38,0
KT191786,26381060,Gag,B,34,0
KT191787,26381060,Gag,01C,72,0
KT191788,26381060,Gag,B,42,0
KT191789,26381060,Gag,BC,76,0
KT191790,26381060,Gag,B,29,0
KT191791,26381060,Gag,B,35,0
KT191792,26381060,Gag,B,35,0
KT191793,26381060,Gag,B,30,0
KT191794,26381060,Gag,B,29,0
KT191795,26381060,Gag,B,29,0
KT191796,26381060,Gag,B,28,0
KT191797,26381060,Gag,B,23,0
KT191798,26381060,Gag,B,34,0
KT191799,26381060,Gag,B,25,0
KT191800,26381060,Gag,B,37,0
KT191801,26381060,Gag,B,33,0
KT191802,26381060,Gag,B,30,0
KT191803,26381060,Gag,01B,76,0
KT191804,26381060,Gag,BC,70,0
KT191805,26381060,Gag,B,36,0
KT191806,26381060,Gag,B,31,0
KT191807,26381060,Gag,BC,77,0
KT191808,26381060,Gag,01_AE,84,0
KT191809,26381060,Gag,B,35,0
KT191810,26381060,Gag,B,31,0
KT191811,26381060,Gag,B,33,0
KT191812,26381060,Gag,B,38,0
KT191813,26381060,Gag,B,40,0
KT191814,26381060,Gag,B,35,0
KT191815,26381060,Gag,B,22,0
KT191816,26381060,Gag,C,81,0
KT191817,26381060,Gag,B,27,0
KT191818,26381060,Gag,B,35,0
KT191819,26381060,Gag,B,23,0
KT191820,26381060,Gag,B,38,0
KT191821,26381060,Gag,B,26,0
KT191822,26381060,Gag,B,38,0
KT191823,26381060,Gag,B,35,0
KT191824,26381060,Gag,B,36,0
KT191825,26381060,Gag,B,25,0
KT191826,26381060,Gag,B,35,0
KT191827,26381060,Gag,B,34,0
KT191828,26381060,Gag,B,30,0
KT191829,26381060,Gag,B,29,0
KT191830,26381060,Gag,B,31,0
KT191831,26381060,Gag,01_AE,92,0
KT191832,26381060,Gag,B,36,1
KT191833,26381060,Gag,B,25,0
KT191834,26381060,Gag,B,36,0
KT191835,26381060,Gag,BC,69,0
KT191836,26381060,Gag,C,87,1
KT191837,26381060,Gag,B,35,0
KT191838,26381060,Gag,B,39,0
KT191839,26381060,Gag,B,29,0
KT191840,26381060,Gag,C,74,0
KT191841,26381060,Gag,B,33,0
KT191842,26381060,Gag,B,36,0
KT191843,26381060,Gag,B,30,0
KT191844,26381060,Gag,B,28,0
KT191845,26381060,Gag,B,24,0
KT191847,26381060,Gag,B,26,0
KT191848,26381060,Gag,01_AE,83,0
KT191849,26381060,Gag,B,38,0
KT191850,26381060,Gag,B,43,0
KT191851,26381060,Gag,B,39,0
KT191852,26381060,Gag,B,36,0
KT191853,26381060,Gag,B,39,0
KT191854,26381060,Gag,B,31,0
KT191856,26381060,Gag,B,32,0
KT191857,26381060,Gag,B,30,0
KT191858,26381060,Gag,B,51,0
KT191859,26381060,Gag,B,42,0
KT191860,26381060,Gag,C,86,0
KT191861,26381060,Gag,B,25,0
KT191863,26381060,Gag,B,28,0
KT191864,26381060,Gag,B,31,0
KT191865,26381060,Gag,01_AE,83,0
KT191866,26381060,Gag,B,40,0
KT191867,26381060,Gag,B,38,0
KT191870,26381060,Gag,B,28,0
KT191871,26381060,Gag,B,35,0
KT191872,26381060,Gag,B,28,0
KT191873,26381060,Gag,B,31,0
KT191874,26381060,Gag,B,64,0
KT191875,26381060,Gag,B,34,0
KT191876,26381060,Gag,B,24,0
KT191877,26381060,Gag,B,39,0
KT191878,26381060,Gag,B,33,0
KT191879,26381060,Gag,B,31,0
KT191880,26381060,Gag,B,32,0
KT191881,26381060,Gag,B,33,0
KT191882,26381060,Gag,B,39,0
KT191884,26381060,Gag,01_AE,82,0
KT191885,26381060,Gag,B,21,0
KT191886,26381060,Gag,B,29,0
KT191887,26381060,Gag,B,25,0
KT191888,26381060,Gag,B,30,0
KT191889,26381060,Gag,B,40,0
KT191890,26381060,Gag,B,33,0
KT191891,26381060,Gag,B,37,0
KT191892,26381060,Gag,B,23,0
KT191893,26381060,Gag,C,80,0
KT191894,26381060,Gag,B,33,0
KT191895,26381060,Gag,B,33,0
KT191896,26381060,Gag,B,30,0
KT191897,26381060,Gag,B,45,0
KT191898,26381060,Gag,B,27,0
KT191899,26381060,Gag,01_AE,79,0
KT191900,26381060,Gag,B,23,0
KT191901,26381060,Gag,B,29,0
KT191902,26381060,Gag,B,28,0
KT191903,26381060,Gag,B,27,0
KT191904,26381060,Gag,01_AE,86,0
KT191905,26381060,Gag,B,29,0
KT191906,26381060,Gag,B,31,0
KT191907,26381060,Gag,B,33,0
KT191908,26381060,Gag,BC,78,0
KT191909,26381060,Gag,01_AE,84,0
KT191910,26381060,Gag,01_AE,83,0
KT191911,26381060,Gag,01_AE,87,1
KT191913,26381060,Gag,B,35,0
KT191914,26381060,Gag,B,25,0
KT191915,26381060,Gag,B,45,0
KT191916,26381060,Gag,B,31,0
KT191917,26381060,Gag,B,37,0
KT191918,26381060,Gag,B,45,0
KT191919,26381060,Gag,B,34,0
KT191920,26381060,Gag,C,79,0
KT191921,26381060,Gag,B,35,0
KT191922,26381060,Gag,B,32,0
KT191923,26381060,Gag,B,31,0
KT191924,26381060,Gag,B,46,1
KT200348,26375597,Gag,B,37,0
KT200349,26375597,Gag,B,33,0
KT200350,26375597,Gag,B,30,0
KT200351,26375597,Gag,B,32,0
KT200352,26375597,Gag,B,31,0
KT200353,26375597,Gag,B,28,0
KT200354,26375597,Gag,B,33,0
KT200355,26375597,Gag,B,39,0
KT200356,26375597,Gag,B,35,0
KT200357,26375597,Gag,B,29,0
KT200358,26375597,Gag,B,35,0
KT427677,27031505,Gag,C,84,0
KT427752,27031505,Gag,C,90,0
KT427814,27031505,Gag,F1,70,0
KT427817,27031505,Gag,C,78,0
KU043121,27551154,Gag,C,85,0
KU043124,27551154,Gag,C,83,0
KU043128,27551154,Gag,C,88,0
KU043129,27551154,Gag,C,89,0
KU043130,27551154,Gag,C,78,0
KU043131,27551154,Gag,C,83,0
KU043136,27551154,Gag,C,89,0
KU043137,27551154,Gag,C,88,0
KU043138,27551154,Gag,C,85,0
KU043139,27551154,Gag,C,86,0
KU043140,27551154,Gag,C,82,0
KU043141,27551154,Gag,C,81,0
KU043142,27551154,Gag,C,78,0
KU043144,27551154,Gag,C,91,0
KU043145,27551154,Gag,C,91,0
KU043146,27551154,Gag,C,83,0
KU043147,27551154,Gag,C,81,0
KU043148,27551154,Gag,C,89,0
KU043150,27551154,Gag,C,102,0
KU043151,27551154,Gag,C,80,0
KU043152,27551154,Gag,C,80,0
KU043153,27551154,Gag,C,91,0
KU043155,27551154,Gag,C,88,0
KU043156,27551154,Gag,C,79,0
KU043157,27551154,Gag,C,93,0
KU043158,27551154,Gag,C,87,0
KU043160,27551154,Gag,C,82,0
KU043161,27551154,Gag,C,86,0
KU043162,27551154,Gag,C,89,0
KU168256,26699702,Gag,A1,83,0
KU168257,26699702,Gag,B,29,0
KU168258,26699702,Gag,B,33,0
KU168259,26699702,Gag,B,48,0
KU168260,26699702,Gag,B,36,0
KU168261,26699702,Gag,B,31,0
KU168262,26699702,Gag,C,98,0
KU168263,26699702,Gag,C,83,0
KU168264,26699702,Gag,01_AE,74,0
KU168265,26699702,Gag,02_AG,80,1
KU168266,26699702,Gag,02_AG,78,1
KU168267,26699702,Gag,02_AG,86,1
KU168268,26699702,Gag,0206,80,1
KU168269,26699702,Gag,06_cpx,66,1
KU168270,26699702,Gag,11_cpx,73,0
KU168271,26699702,Gag,D,46,0
KU168272,26699702,Gag,D,48,0
KU168273,26699702,Gag,H,81,0
KU168274,26699702,Gag,F1,66,1
KU168275,26699702,Gag,F1,76,1
KU168276,26699702,Gag,F1,74,1
KU168277,26699702,Gag,G,78,1
KU168278,26699702,Gag,G,82,1
KU168279,26699702,Gag,H,75,0
KU168280,26699702,Gag,J,70,1
KU168299,26699702,Gag,0206,70,0
KU168300,26699702,Gag,G,80,1
KU168301,26699702,Gag,0206,75,1
KU168302,26699702,Gag,G,72,1
KU168303,26699702,Gag,02D,83,0
KU168304,26699702,Gag,02A1,71,0
KU168305,26699702,Gag,A1,82,0
KU168306,26699702,Gag,A1G,73,0
KU168308,26699702,Gag,C,80,0
KU378038,26892835,Gag,01B,82,0
KU378039,26892835,Gag,01BC,89,0
KU378040,26892835,Gag,01B,81,0
KU378041,26892835,Gag,01B,82,0
KU378042,26892835,Gag,01B,80,0
KU378043,26892835,Gag,01BC,86,0
KU378045,26892835,Gag,01BC,89,0
KU378046,26892835,Gag,01BC,81,0
KU749399,27314585,Gag,A6,82,0
KU749400,27314585,Gag,A6,80,0
KU749401,27314585,Gag,A6,96,0
KU749402,27314585,Gag,A6,84,0
KU749403,27314585,Gag,A6,80,0
KU749404,27314585,Gag,A6,77,0
KU749405,27314585,Gag,A6,82,0
KU749406,27314585,Gag,A6,75,0
KU749407,27314585,Gag,A6,80,0
KU749409,27314585,Gag,A1,89,0
KU749410,27314585,Gag,A1,85,0
KU749411,27314585,Gag,A1,97,0
KU749412,27314585,Gag,C,80,0
KU749413,27314585,Gag,02A1,86,1
KU749414,27314585,Gag,02A1,89,0
KU749423,27314585,Gag,A1,93,0
KU749424,27314585,Gag,A1,84,1
KU749425,27314585,Gag,C,79,0
KU749426,27314585,Gag,C,80,0
KU749428,27314585,Gag,A1C,87,0
KU749429,27314585,Gag,A1A2C,73,0
KU749430,27314585,Gag,A1CD,88,0
KU749431,27314585,Gag,A1C,96,0
KU921861,28068781,Gag,A1,95,1
KU921866,28068781,Gag,A1,86,0
KU921868,28068781,Gag,A1D,85,0
KU921872,28068781,Gag,A1D,85,0
KU921874,28068781,Gag,A1D,65,0
KU921881,28068781,Gag,CD,78,0
KU921885,28068781,Gag,A1,86,0
KU921889,28068781,Gag,D,57,0
KU921893,28068781,Gag,A1,87,0
KU921897,28068781,Gag,A1,91,0
KU921901,28068781,Gag,A1,97,0
KU921904,28068781,Gag,A2D,67,0
KU921908,28068781,Gag,C,80,0
KU921911,28068781,Gag,A1,98,0
KU921915,28068781,Gag,A1,93,0
KU921918,28068781,Gag,A1D,64,0
KU921922,28068781,Gag,A1CD,86,0
KU921926,28068781,Gag,A1,87,0
KU921930,28068781,Gag,A1,91,1
KU921934,28068781,Gag,A1,82,0
KU921939,28068781,Gag,A1D,69,1
KU921942,28068781,Gag,D,64,1
KU921945,28068781,Gag,A2D,79,0
KU921948,28068781,Gag,A1,85,0
KU921957,28068781,Gag,A1,91,0
KU921959,28068781,Gag,A1,103,0
KU921962,28068781,Gag,A1D,88,0
KU921971,28068781,Gag,A1D,75,0
KU921975,28068781,Gag,A1,91,0
KU921979,28068781,Gag,C,79,0
KU921983,28068781,Gag,A1,78,0
KU921987,28068781,Gag,C,85,0
KU921991,28068781,Gag,A1,99,0
KU921995,28068781,Gag,A1D,84,0
KU921999,28068781,Gag,A1D,78,0
KU922006,28068781,Gag,C,85,0
KU922008,28068781,Gag,A1,86,0
KU922011,28068781,Gag,A1D,69,0
KU922015,28068781,Gag,C,75,0
KU922017,28068781,Gag,A1,83,0
KU922020,28068781,Gag,A1D,59,0
KU922028,28068781,Gag,A1D,64,0
KU922031,28068781,Gag,C,90,1
KU922034,28068781,Gag,A1D,71,0
KU922043,28068781,Gag,A1D,73,0
KU922046,28068781,Gag,A1,84,0
KU922047,28068781,Gag,C,86,0
KU922051,28068781,Gag,A1,89,0
KU922055,28068781,Gag,A1,80,1
KU922059,28068781,Gag,C,85,0
KU922063,28068781,Gag,A1,81,0
KU922065,28068781,Gag,A2D,72,0
KU922069,28068781,Gag,A1,91,0
KU922077,28068781,Gag,C,93,0
KU992928,27169981,Gag,85_BC,79,0
KU992929,27169981,Gag,85_BC,82,0
KU992930,27169981,Gag,85_BC,77,0
KU992931,27169981,Gag,85_BC,91,0
KU992932,27169981,Gag,85_BC,90,0
KU992933,27169981,Gag,85_BC,89,0
KU992934,27169981,Gag,85_BC,84,0
KU992935,27169981,Gag,85_BC,78,0
KU992936,27169981,Gag,85_BC,88,0
KU992937,27169981,Gag,85_BC,79,0
KX198562,28178737,Gag,01B,100,2
KX198564,28178737,Gag,01B,91,0
KX198568,28178737,Gag,BC,76,0
KX198570,28178737,Gag,01B,80,0
KX198572,28178737,Gag,01B,90,0
KX198573,28178737,Gag,01BC,88,0
KX198574,28178737,Gag,01BC,79,0
KX198575,28178737,Gag,01C,89,0
KX198576,28178737,Gag,01_AE,92,0
KX198577,28178737,Gag,01_AE,90,0
KX198578,28178737,Gag,BC,81,0
KX198579,28178737,Gag,01BC,70,0
KX198582,28178737,Gag,01C,85,0
KX198584,28178737,Gag,01B,87,0
KX198585,28178737,Gag,01_AE,89,0
KX198586,28178737,Gag,01BC,74,0
KX232596,27973597,Gag,02A1,85,1
KX232597,27973597,Gag,A1,91,0
KX232600,27973597,Gag,A1,89,0
KX232601,27973597,Gag,02A1,85,1
KX232604,27973597,Gag,02A1,102,1
KX232605,27973597,Gag,02A1,79,1
KX232607,27973597,Gag,A1,93,0
KX232609,27973597,Gag,A1,90,0
KX232610,27973597,Gag,A1,93,0
KX232611,27973597,Gag,A1,94,0
KX232612,27973597,Gag,02A1,85,1
KX232613,27973597,Gag,A1,98,0
KX232614,27973597,Gag,A1,92,0
KX232615,27973597,Gag,02A1,94,1
KX232616,27973597,Gag,02_AG,77,1
KX232617,27973597,Gag,02A1,89,1
KX232618,27973597,Gag,A1,93,0
KX232619,27973597,Gag,A1,90,0
KX232620,27973597,Gag,A1,89,0
KX232621,27973597,Gag,A1,88,0
KX232622,27973597,Gag,02_AG,79,1
KX232623,27973597,Gag,02A1,88,0
KX232624,27973597,Gag,A1,92,0
KX232625,27973597,Gag,02_AG,78,1
KX232626,27973597,Gag,A1,99,0
KX232627,27973597,Gag,02A1,85,1
KX232628,27973597,Gag,02A1,80,1
KX232629,27973597,Gag,02A1,83,1
KX233975,28424286,Gag,A1,106,0
KX233976,28424286,Gag,A1,84,0
KX233978,28424286,Gag,A1D,64,0
KX233979,28424286,Gag,A1B,46,0
KX233980,28424286,Gag,A1,88,0
KX233981,28424286,Gag,A1D,112,0
KX233982,28424286,Gag,A1D,85,1
KX233983,28424286,Gag,A1D,72,0
KX233984,28424286,Gag,A1D,72,0
KX233985,28424286,Gag,A1C,87,0
KX233986,28424286,Gag,A1,122,0
KX233987,28424286,Gag,BC,114,0
KX233988,28424286,Gag,D,53,0
KX233989,28424286,Gag,A1,87,0
KX233990,28424286,Gag,C,90,0
KX233991,28424286,Gag,A1,94,0
KX233992,28424286,Gag,A1D,78,0
KX233993,28424286,Gag,A1,88,0
KX233994,28424286,Gag,C,110,0
KX233995,28424286,Gag,D,59,0
KX233996,28424286,Gag,A1,90,0
KX233997,28424286,Gag,A1,107,0
KX233998,28424286,Gag,A1,91,0
KX233999,28424286,Gag,D,56,0
KX234000,28424286,Gag,D,64,0
KX234001,28424286,Gag,A1D,104,0
KX234002,28424286,Gag,A1,99,1
KX234003,28424286,Gag,A1,103,0
KX234004,28424286,Gag,A1D,80,0
KX234005,28424286,Gag,A1D,73,1
KX234006,28424286,Gag,D,59,1
KX234007,28424286,Gag,C,89,0
KX234008,28424286,Gag,A1C,95,0
KX234009,28424286,Gag,C,87,1
KX234010,28424286,Gag,A1,104,0
KX234011,28424286,Gag,A1,92,0
KX234012,28424286,Gag,A2D,135,0
KX234013,28424286,Gag,A1,97,0
KX234014,28424286,Gag,C,95,0
KX234015,28424286,Gag,C,94,0
KX234016,28424286,Gag,A1,97,0
KX234017,28424286,Gag,A1,90,0
KX234018,28424286,Gag,A1D,65,0
KX234019,28424286,Gag,C,100,1
KX234020,28424286,Gag,A1A2,82,0
KX234021,28424286,Gag,A1,87,0
KX234022,28424286,Gag,A1,102,1
KX234023,28424286,Gag,D,57,0
KX234024,28424286,Gag,A1C,94,0
KX234025,28424286,Gag,A1,77,0
KX234026,28424286,Gag,C,101,1
KX234027,28424286,Gag,CD,73,0
KX234028,28424286,Gag,A1,90,0
KX234029,28424286,Gag,A1,96,0
KX234030,28424286,Gag,A1,84,1
KX234031,28424286,Gag,A1D,64,0
KX234032,28424286,Gag,D,64,0
KX234034,28424286,Gag,A1G,65,0
KX234035,28424286,Gag,A1,86,0
KX234036,28424286,Gag,A1,88,0
KX234037,28424286,Gag,A1,85,0
KX234038,28424286,Gag,A1,86,0
KX234039,28424286,Gag,A1,87,0
KX234040,28424286,Gag,A1,89,0
KX234041,28424286,Gag,A2D,86,0
KX234042,28424286,Gag,A1,105,3
KX234043,28424286,Gag,A1D,69,0
KX234044,28424286,Gag,A1,86,0
KX234045,28424286,Gag,A1,85,0
KX234046,28424286,Gag,B,22,0
KX234047,28424286,Gag,A1,130,1
KX234048,28424286,Gag,A1,95,0
KX234049,28424286,Gag,A1,98,0
KX234050,28424286,Gag,A1,140,1
KX234051,28424286,Gag,C,100,0
KX234052,28424286,Gag,A1,81,0
KX234053,28424286,Gag,D,59,0
KX234054,28424286,Gag,A1,89,0
KX234055,28424286,Gag,A1,90,0
KX234056,28424286,Gag,D,57,1
KX234057,28424286,Gag,A1,99,0
KX234058,28424286,Gag,A1D,77,0
KX234059,28424286,Gag,C,95,0
KX234060,28424286,Gag,C,97,0
KX234061,28424286,Gag,A1,87,0
KX234062,28424286,Gag,C,84,0
KX234063,28424286,Gag,A1A2D,70,0
KX234064,28424286,Gag,C,86,0
KX234065,28424286,Gag,C,88,0
KX234066,28424286,Gag,A1,85,0
KX234067,28424286,Gag,A1,94,0
KX234068,28424286,Gag,A1,106,1
KX234069,28424286,Gag,A1D,79,0
KX234070,28424286,Gag,A1,84,0
KX234071,28424286,Gag,A1,118,0
KX234072,28424286,Gag,A1,99,0
KX234073,28424286,Gag,A1,91,0
KX234074,28424286,Gag,D,73,0
KX234075,28424286,Gag,A1A2C,81,0
KX234076,28424286,Gag,A1,94,0
KX234077,28424286,Gag,A1,100,0
KX302403,27403940,Gag,A1,87,0
KX302407,27403940,Gag,A1,77,0
KX302409,27403940,Gag,A1D,89,0
KX302414,27403940,Gag,A1,88,0
KX302420,27403940,Gag,CD,72,0
KX302424,27403940,Gag,A1D,64,0
KX302472,27403940,Gag,A1,81,0
KX302478,27403940,Gag,A1,87,0
KX302482,27403940,Gag,A1C,83,0
KX302489,27403940,Gag,A1,87,0
KX302497,27403940,Gag,A1,89,0
KX302507,27403940,Gag,A1,87,0
KX302551,27403940,Gag,A1,95,0
KX302563,27403940,Gag,A1A2,55,0
KX302569,27403940,Gag,A1,82,0
KX302574,27403940,Gag,A1A2D,43,0
KX302580,27403940,Gag,A1,93,0
KX377087,28424286,Gag,D,56,0
KX377088,28424286,Gag,A1,89,0
KX377089,28424286,Gag,A1D,83,0
KX377090,28424286,Gag,A1,95,0
KX377091,28424286,Gag,D,56,0
KX377092,28424286,Gag,D,50,0
KX377093,28424286,Gag,A1D,84,0
KX377094,28424286,Gag,A1D,69,0
KX377095,28424286,Gag,D,62,0
KX377096,28424286,Gag,A1,89,0
KX377097,28424286,Gag,A1D,75,0
KX377098,28424286,Gag,A1,97,0
KX377099,28424286,Gag,D,53,0
KX377100,28424286,Gag,A1CD,83,0
KX377101,28424286,Gag,A1D,55,0
KX377102,28424286,Gag,A1,106,1
KX377103,28424286,Gag,A1D,71,0
KX377104,28424286,Gag,A1,82,0
KX377105,28424286,Gag,A1D,74,0
KX377106,28424286,Gag,A1,100,0
KX377108,28424286,Gag,A1DG,64,0
KX377109,28424286,Gag,A1,109,0
KX377110,28424286,Gag,D,59,0
KX377111,28424286,Gag,A1,84,0
KX377112,28424286,Gag,D,61,0
KX377113,28424286,Gag,D,46,0
KX377114,28424286,Gag,A1D,66,1
KX377115,28424286,Gag,A1D,68,0
KX377116,28424286,Gag,A1,95,0
KX389608,27512845,Gag,A1U,80,0
KX389609,27512845,Gag,06_cpx,76,1
KX389610,27512845,Gag,02_AG,81,1
KX389611,27512845,Gag,02U,77,1
KX389612,27512845,Gag,C,87,0
KX389613,27512845,Gag,02G,84,1
KX389614,27512845,Gag,02_AG,79,1
KX389615,27512845,Gag,G,81,1
KX389616,27512845,Gag,02A1,83,1
KX389617,27512845,Gag,02_AG,85,1
KX389618,27512845,Gag,G,88,1
KX389619,27512845,Gag,G,81,1
KX389620,27512845,Gag,G,92,0
KX389621,27512845,Gag,02_AG,86,1
KX389622,27512845,Gag,A,79,0
KX389623,27512845,Gag,02G,87,1
KX389624,27512845,Gag,02_AG,76,1
KX389625,27512845,Gag,G,84,1
KX389626,27512845,Gag,G,89,1
KX389627,27512845,Gag,02G,87,1
KX389628,27512845,Gag,G,84,0
KX389629,27512845,Gag,02_AG,78,1
KX389630,27512845,Gag,02_AG,84,1
KX389631,27512845,Gag,G,82,1
KX389632,27512845,Gag,02G,83,1
KX389633,27512845,Gag,11_cpx,84,0
KX389634,27512845,Gag,02G,87,1
KX389635,27512845,Gag,G,85,1
KX389636,27512845,Gag,G,84,1
KX389637,27512845,Gag,02G,82,1
KX389638,27512845,Gag,06G,83,1
KX389639,27512845,Gag,02_AG,89,1
KX389640,27512845,Gag,02_AG,85,1
KX389641,27512845,Gag,G,91,1
KX389642,27512845,Gag,G,82,1
KX389643,27512845,Gag,02_AG,85,1
KX389644,27512845,Gag,02_AG,82,1
KX389645,27512845,Gag,G,87,1
KX389646,27512845,Gag,G,82,1
KX389647,27512845,Gag,02_AG,78,1
KX389648,27512845,Gag,G,91,0
KX389649,27512845,Gag,02_AG,88,1
KX505393,27500724,Gag,B,43,0
KX505413,27500724,Gag,B,35,1
KX505423,27500724,Gag,B,34,0
KX505436,27500724,Gag,B,19,0
KX505445,27500724,Gag,B,56,6
KX505475,27500724,Gag,B,38,0
KX505504,27500724,Gag,B,39,0
KX505534,27500724,Gag,B,48,5
KX505549,27500724,Gag,B,63,8
KX505572,27500724,Gag,B,15,0
KX505583,27500724,Gag,B,39,0
KX505609,27500724,Gag,B,18,0
KX505652,27500724,Gag,B,27,0
KX505670,27500724,Gag,B,33,0
KX505699,27500724,Gag,B,27,0
KX505712,27500724,Gag,B,50,6
KX505729,27500724,Gag,B,47,1
KX907336,27841669,Gag,A1,82,0
KX907339,27841669,Gag,C,82,0
KX907346,27841669,Gag,A1,84,0
KX907347,27841669,Gag,A1,78,0
KX907349,27841669,Gag,C,88,0
KX907350,27841669,Gag,A1CD,77,0
KX907359,27841669,Gag,CD,68,0
KX907360,27841669,Gag,A1C,76,0
KX907362,27841669,Gag,A1C,79,0
KX907363,27841669,Gag,C,75,0
KX907367,27841669,Gag,A1C,80,0
KX907368,27841669,Gag,C,82,0
KX907369,27841669,Gag,A1C,100,0
KX907371,27841669,Gag,CD,57,0
KX907375,27841669,Gag,C,85,0
KX907378,27841669,Gag,A1,83,0
KX907381,27841669,Gag,A1C,86,0
KX907383,27841669,Gag,A1,89,0
KX907386,27841669,Gag,A1C,88,0
KX907387,27841669,Gag,A1CD,80,0
KX907390,27841669,Gag,C,79,0
KX907391,27841669,Gag,C,71,0
KX907393,27841669,Gag,C,85,0
KX907396,27841669,Gag,A1CD,72,0
KX907399,27841669,Gag,C,83,0
KX907400,27841669,Gag,C,75,0
KX907402,27841669,Gag,A1CD,80,0
KX907405,27841669,Gag,C,81,0
KX907412,27841669,Gag,A1,88,0
KX907414,27841669,Gag,A1,92,0
KX907421,27841669,Gag,CD,75,0
KX907423,27841669,Gag,A1,85,0
KX907425,27841669,Gag,C,72,0
KX907429,27841669,Gag,A1C,76,0
KX907431,27841669,Gag,A1,84,0
