Accession,PMID,Gene,Subtype,NumAAChanges,NumInsertions,NumDeletions,NumStopCodons,NumApobecs,NumUnusuals,NumFrameShifts
KT152841,26756665,gag,A1,88,0,6,0,0,0,0
KT152843,26756665,gag,A1,90,0,8,0,0,2,0
KT152846,26756665,gag,A1,91,0,5,0,0,1,0
KT183051,27756485,gag,C,81,1,8,0,0,0,2
KT183056,27756485,gag,C,76,1,9,0,0,1,1
KT183063,27756485,gag,C,85,1,10,0,0,0,2
KT183068,27756485,gag,C,81,0,16,0,0,0,0
KT183073,27756485,gag,BC,80,0,11,0,0,0,1
KT183078,27756485,gag,C,72,1,8,0,0,1,2
KT183084,27756485,gag,C,80,0,11,0,0,1,0
KT183089,27756485,gag,C,86,0,11,0,0,2,3
KT183094,27756485,gag,C,75,1,9,0,0,1,2
KT183103,27756485,gag,C,90,2,9,0,0,2,3
KT183108,27756485,gag,C,79,0,10,0,0,0,1
KT183117,27756485,gag,A1C,83,1,9,0,0,0,1
KT183123,27756485,gag,C,86,0,9,0,0,2,1
KT183128,27756485,gag,C,81,1,10,0,0,1,1
KT183135,27756485,gag,C,87,1,14,0,0,2,1
KT183140,27756485,gag,C,79,1,9,0,0,0,2
KT183150,27756485,gag,C,81,0,10,0,0,1,1
KT183155,27756485,gag,C,76,1,9,0,0,1,2
KT183167,27756485,gag,C,83,1,9,0,0,0,3
KT183172,27756485,gag,C,77,1,9,0,0,0,3
KT183178,27756485,gag,C,85,1,10,0,0,0,1
KT183188,27756485,gag,C,73,0,8,0,0,0,0
KT183196,27756485,gag,C,80,0,11,0,0,0,0
KT183201,27756485,gag,C,71,0,8,0,0,2,1
KT183208,27756485,gag,C,83,1,9,1,0,1,2
KT183213,27756485,gag,C,75,1,9,0,0,0,1
KT183227,27756485,gag,C,74,1,8,1,0,1,3
KT183239,27756485,gag,C,85,1,9,0,0,1,1
KT183245,27756485,gag,C,74,0,9,0,0,1,0
KT183250,27756485,gag,C,82,1,17,0,0,0,2
KT183252,27756485,gag,C,82,0,9,0,0,0,1
KT183258,27756485,gag,C,76,1,6,0,0,1,2
KT183264,27756485,gag,C,88,1,9,0,0,0,1
KT183271,27756485,gag,C,77,1,8,1,0,0,3
KT183274,27756485,gag,C,90,1,9,0,0,0,1
KT183279,27756485,gag,C,71,1,9,0,0,0,2
KT183289,27756485,gag,C,87,1,8,0,0,0,2
KT183301,27756485,gag,C,76,1,10,1,0,0,3
KT183312,27756485,gag,A1,83,1,6,0,0,0,2
KT183317,27756485,gag,C,83,1,10,0,0,0,2
KT183336,27756485,gag,C,80,1,8,0,0,0,2
KT191748,26381060,gag,B,32,0,0,0,0,0,1
KT191749,26381060,gag,B,22,0,0,0,0,1,0
KT191750,26381060,gag,B,29,0,0,0,0,0,0
KT191751,26381060,gag,B,37,0,0,1,0,0,0
KT191752,26381060,gag,B,28,0,0,0,0,0,1
KT191753,26381060,gag,B,28,0,0,0,0,1,2
KT191754,26381060,gag,B,40,0,0,0,0,0,1
KT191755,26381060,gag,B,25,0,0,0,0,1,0
KT191756,26381060,gag,B,30,0,0,0,0,0,1
KT191757,26381060,gag,B,33,0,0,0,0,1,1
KT191758,26381060,gag,B,24,0,0,0,0,1,2
KT191759,26381060,gag,B,28,0,0,0,0,1,0
KT191760,26381060,gag,01_AE,90,1,4,0,0,0,1
KT191761,26381060,gag,B,27,0,0,0,0,0,1
KT191762,26381060,gag,B,29,0,0,0,0,0,1
KT191763,26381060,gag,B,31,0,0,0,0,0,1
KT191764,26381060,gag,B,35,0,0,0,0,0,0
KT191765,26381060,gag,B,24,0,0,0,0,0,0
KT191766,26381060,gag,B,31,0,0,0,0,0,1
KT191767,26381060,gag,B,26,0,0,0,0,0,0
KT191768,26381060,gag,B,30,0,0,0,0,0,0
KT191769,26381060,gag,B,29,0,0,0,0,0,0
KT191770,26381060,gag,B,34,0,2,0,0,3,0
KT191771,26381060,gag,B,22,0,0,0,0,0,1
KT191772,26381060,gag,B,36,0,0,0,0,2,2
KT191773,26381060,gag,B,28,0,0,0,0,0,0
KT191774,26381060,gag,B,34,0,3,0,0,2,1
KT191775,26381060,gag,B,29,0,0,0,0,0,0
KT191776,26381060,gag,B,26,1,0,0,0,1,1
KT191777,26381060,gag,B,33,0,0,0,0,0,1
KT191778,26381060,gag,BC,73,1,5,0,0,0,2
KT191779,26381060,gag,B,26,0,0,0,0,1,0
KT191780,26381060,gag,B,21,0,0,0,0,0,2
KT191781,26381060,gag,B,31,0,0,0,0,0,0
KT191782,26381060,gag,B,32,0,1,0,0,0,0
KT191784,26381060,gag,B,40,1,0,0,0,0,2
KT191785,26381060,gag,B,38,0,0,0,0,1,0
KT191786,26381060,gag,B,34,0,0,0,0,0,0
KT191787,26381060,gag,01C,75,0,7,0,0,0,0
KT191788,26381060,gag,B,40,0,0,0,0,0,2
KT191789,26381060,gag,BC,73,2,9,0,0,2,2
KT191790,26381060,gag,B,29,0,0,0,0,1,0
KT191791,26381060,gag,B,35,0,0,0,0,0,0
KT191792,26381060,gag,B,35,0,0,0,0,0,0
KT191793,26381060,gag,B,28,0,0,0,0,0,2
KT191794,26381060,gag,B,27,0,0,0,0,0,2
KT191795,26381060,gag,B,29,0,0,0,0,0,1
KT191796,26381060,gag,B,28,0,0,0,0,0,1
KT191797,26381060,gag,B,23,0,0,0,0,0,0
KT191798,26381060,gag,B,34,0,0,0,0,1,0
KT191799,26381060,gag,B,24,0,0,0,0,2,1
KT191800,26381060,gag,B,38,0,1,0,0,0,0
KT191801,26381060,gag,B,33,0,0,0,0,0,0
KT191802,26381060,gag,B,29,0,0,0,0,0,1
KT191803,26381060,gag,01B,76,0,3,0,0,0,0
KT191804,26381060,gag,BC,75,1,12,1,0,2,3
KT191805,26381060,gag,B,35,0,0,0,0,1,1
KT191806,26381060,gag,B,31,0,0,0,0,0,0
KT191807,26381060,gag,BC,76,1,10,0,0,0,1
KT191808,26381060,gag,01_AE,84,1,3,0,0,0,1
KT191809,26381060,gag,B,35,0,0,0,0,3,0
KT191810,26381060,gag,B,31,0,0,0,0,1,1
KT191811,26381060,gag,B,33,0,0,0,0,0,0
KT191812,26381060,gag,B,38,0,0,0,0,7,0
KT191813,26381060,gag,B,39,0,0,0,0,1,1
KT191814,26381060,gag,B,34,0,0,0,0,0,1
KT191815,26381060,gag,B,22,0,0,0,0,0,0
KT191816,26381060,gag,C,80,0,9,0,0,0,0
KT191817,26381060,gag,B,26,0,0,0,0,0,1
KT191818,26381060,gag,B,35,0,0,0,0,0,0
KT191819,26381060,gag,B,23,0,0,0,0,2,0
KT191820,26381060,gag,B,38,0,1,0,0,5,0
KT191821,26381060,gag,B,26,0,0,0,0,0,0
KT191822,26381060,gag,B,38,0,4,0,0,0,1
KT191823,26381060,gag,B,35,0,0,0,0,0,0
KT191824,26381060,gag,B,35,0,0,0,0,0,1
KT191825,26381060,gag,B,25,0,0,0,0,0,0
KT191826,26381060,gag,B,35,0,0,1,0,2,1
KT191827,26381060,gag,B,34,0,0,0,0,1,0
KT191828,26381060,gag,B,28,0,0,0,0,0,2
KT191829,26381060,gag,B,28,0,0,0,0,0,1
KT191830,26381060,gag,B,31,0,0,0,0,0,0
KT191831,26381060,gag,01_AE,87,1,3,0,0,1,1
KT191832,26381060,gag,B,36,0,1,1,0,4,1
KT191833,26381060,gag,B,25,0,0,0,0,0,0
KT191834,26381060,gag,B,36,0,0,0,0,0,0
KT191835,26381060,gag,BC,68,1,9,0,0,1,1
KT191836,26381060,gag,C,85,1,10,1,0,4,1
KT191837,26381060,gag,B,34,0,0,0,0,1,1
KT191838,26381060,gag,B,40,1,0,0,0,1,2
KT191839,26381060,gag,B,29,0,0,0,0,0,0
KT191840,26381060,gag,C,76,0,13,0,0,0,0
KT191841,26381060,gag,B,33,0,0,0,0,0,0
KT191842,26381060,gag,B,36,0,0,0,0,2,0
KT191843,26381060,gag,B,30,0,0,0,0,0,0
KT191844,26381060,gag,B,28,0,0,0,0,0,0
KT191845,26381060,gag,B,24,0,0,0,0,0,0
KT191847,26381060,gag,B,26,0,0,0,0,1,0
KT191848,26381060,gag,01_AE,79,1,3,0,0,0,1
KT191849,26381060,gag,B,37,0,0,0,0,1,1
KT191850,26381060,gag,B,43,0,0,0,0,1,0
KT191851,26381060,gag,B,38,0,1,0,0,0,2
KT191852,26381060,gag,B,36,0,1,0,0,0,0
KT191853,26381060,gag,B,38,0,0,0,0,1,1
KT191854,26381060,gag,B,33,0,2,0,0,0,0
KT191856,26381060,gag,B,32,0,0,0,0,0,0
KT191857,26381060,gag,B,30,0,0,0,0,0,0
KT191858,26381060,gag,B,51,0,2,0,0,0,0
KT191859,26381060,gag,B,42,0,1,0,0,1,1
KT191860,26381060,gag,C,85,0,13,0,0,3,1
KT191861,26381060,gag,B,25,0,0,0,0,0,0
KT191863,26381060,gag,B,28,0,0,0,0,0,0
KT191864,26381060,gag,B,30,1,0,0,0,0,2
KT191865,26381060,gag,01_AE,83,1,3,0,0,1,1
KT191866,26381060,gag,B,40,0,0,0,0,1,0
KT191867,26381060,gag,B,38,0,0,0,0,1,0
KT191870,26381060,gag,B,28,0,0,0,0,0,0
KT191871,26381060,gag,B,35,0,1,0,0,1,0
KT191872,26381060,gag,B,30,0,0,0,0,0,2
KT191873,26381060,gag,B,31,0,0,0,0,1,0
KT191874,26381060,gag,B,64,0,2,0,0,19,0
KT191875,26381060,gag,B,33,0,0,0,0,2,1
KT191876,26381060,gag,B,23,0,0,0,0,2,1
KT191877,26381060,gag,B,38,0,0,0,0,0,1
KT191878,26381060,gag,B,32,0,0,0,0,2,1
KT191879,26381060,gag,B,31,0,2,0,0,1,0
KT191880,26381060,gag,B,33,0,1,0,0,1,0
KT191881,26381060,gag,B,33,0,1,0,0,0,0
KT191882,26381060,gag,B,39,0,1,0,0,0,0
KT191884,26381060,gag,01_AE,82,1,3,0,0,3,1
KT191885,26381060,gag,B,21,0,0,0,0,0,0
KT191886,26381060,gag,B,28,0,0,0,0,0,2
KT191887,26381060,gag,B,25,0,0,0,0,1,0
KT191888,26381060,gag,B,30,0,0,0,0,0,0
KT191889,26381060,gag,B,40,0,0,0,0,1,0
KT191890,26381060,gag,B,33,0,0,0,0,0,0
KT191891,26381060,gag,B,35,1,0,0,0,0,2
KT191892,26381060,gag,B,23,0,0,0,0,0,0
KT191893,26381060,gag,C,82,1,14,0,0,2,1
KT191894,26381060,gag,B,33,0,0,0,0,1,0
KT191895,26381060,gag,B,33,0,0,0,0,0,0
KT191896,26381060,gag,B,30,0,1,0,0,0,1
KT191897,26381060,gag,B,44,0,0,0,0,8,1
KT191898,26381060,gag,B,25,0,0,0,0,2,2
KT191899,26381060,gag,01_AE,81,0,9,1,0,0,0
KT191900,26381060,gag,B,23,0,0,0,0,0,0
KT191901,26381060,gag,B,29,0,0,0,0,0,0
KT191902,26381060,gag,B,27,0,0,0,0,0,1
KT191903,26381060,gag,B,27,0,0,0,0,0,0
KT191904,26381060,gag,01_AE,87,1,3,0,0,2,1
KT191905,26381060,gag,B,29,0,0,0,0,1,0
KT191906,26381060,gag,B,31,0,0,0,0,0,0
KT191907,26381060,gag,B,32,0,0,0,0,0,1
KT191909,26381060,gag,01_AE,85,0,5,0,0,0,0
KT191910,26381060,gag,01_AE,83,1,3,0,0,0,1
KT191911,26381060,gag,01_AE,87,1,3,1,0,0,1
KT191913,26381060,gag,B,35,0,0,0,0,1,0
KT191914,26381060,gag,B,26,0,0,0,0,0,1
KT191915,26381060,gag,B,43,0,0,0,0,0,2
KT191916,26381060,gag,B,31,0,0,0,0,1,1
KT191917,26381060,gag,B,37,0,0,0,0,2,0
KT191918,26381060,gag,B,43,0,0,0,0,2,2
KT191919,26381060,gag,B,34,0,0,0,0,1,0
KT191920,26381060,gag,C,79,1,14,0,0,0,1
KT191921,26381060,gag,B,35,0,0,0,0,0,0
KT191922,26381060,gag,B,31,0,2,0,0,0,1
KT191923,26381060,gag,B,31,0,0,0,0,0,0
KT191924,26381060,gag,B,46,0,1,1,0,0,0
KT200348,26375597,gag,B,38,1,1,1,0,0,2
KT200349,26375597,gag,B,31,1,1,0,0,1,2
KT200350,26375597,gag,B,28,0,0,0,0,0,2
KT200351,26375597,gag,B,31,1,0,0,0,0,2
KT200352,26375597,gag,B,31,0,2,0,0,1,1
KT200353,26375597,gag,B,27,0,0,0,0,0,2
KT200354,26375597,gag,B,34,0,1,0,0,0,1
KT200355,26375597,gag,B,38,0,1,0,0,0,1
KT200356,26375597,gag,B,34,1,0,0,0,0,3
KT200357,26375597,gag,B,28,0,0,0,0,1,1
KT200358,26375597,gag,B,35,1,0,0,0,1,1
KT427677,27031505,gag,C,81,1,8,0,0,0,1
KT427752,27031505,gag,C,88,1,8,0,1,3,1
KT427814,27031505,gag,F1,67,0,6,0,0,0,3
KT427817,27031505,gag,C,79,0,7,0,0,1,0
KU043121,27551154,gag,C,86,0,9,0,0,2,1
KU043124,27551154,gag,C,81,1,9,1,0,0,1
KU043128,27551154,gag,C,85,1,7,0,0,0,1
KU043129,27551154,gag,C,84,1,7,0,0,0,2
KU043130,27551154,gag,C,78,0,8,0,0,2,1
KU043131,27551154,gag,C,83,0,8,0,0,0,1
KU043136,27551154,gag,C,87,1,9,0,0,0,2
KU043137,27551154,gag,C,85,1,9,0,0,2,2
KU043138,27551154,gag,C,82,1,9,0,0,0,2
KU043139,27551154,gag,C,86,0,8,0,0,1,0
KU043140,27551154,gag,C,80,0,8,0,0,2,1
KU043141,27551154,gag,C,79,1,8,0,0,0,1
KU043142,27551154,gag,C,75,1,8,0,0,2,1
KU043144,27551154,gag,C,83,0,11,0,0,0,1
KU043145,27551154,gag,C,90,0,8,0,0,1,2
KU043146,27551154,gag,C,83,0,12,0,0,1,0
KU043147,27551154,gag,C,83,0,12,0,0,0,0
KU043148,27551154,gag,C,87,0,8,0,0,2,1
KU043150,27551154,gag,C,101,1,9,0,0,3,1
KU043151,27551154,gag,C,80,0,8,0,0,1,0
KU043152,27551154,gag,C,80,0,8,0,0,1,0
KU043153,27551154,gag,C,89,0,7,1,0,0,2
KU043155,27551154,gag,C,87,0,8,0,0,1,0
KU043156,27551154,gag,C,78,0,8,0,0,0,0
KU043157,27551154,gag,C,90,1,9,0,0,0,2
KU043158,27551154,gag,C,84,2,8,0,0,1,2
KU043160,27551154,gag,C,80,0,9,0,0,0,1
KU043161,27551154,gag,C,84,1,7,0,0,0,1
KU043162,27551154,gag,C,86,1,12,0,0,1,1
KU168256,26699702,gag,A1,84,1,5,0,0,2,1
KU168257,26699702,gag,B,30,0,0,0,0,0,0
KU168258,26699702,gag,B,33,0,0,0,0,1,0
KU168259,26699702,gag,B,48,0,1,0,0,4,0
KU168261,26699702,gag,B,31,0,1,0,0,0,1
KU168262,26699702,gag,C,86,0,10,0,0,0,2
KU168263,26699702,gag,C,84,0,6,0,0,1,2
KU168264,26699702,gag,01_AE,76,1,3,0,0,2,1
KU168265,26699702,gag,02_AG,80,0,6,1,0,0,1
KU168266,26699702,gag,02_AG,78,0,6,1,0,0,1
KU168267,26699702,gag,02_AG,85,0,6,1,0,1,1
KU168268,26699702,gag,0206,81,0,3,1,0,4,0
KU168269,26699702,gag,06_cpx,66,0,2,1,0,0,0
KU168270,26699702,gag,11_cpx,72,0,3,0,0,0,1
KU168271,26699702,gag,D,47,2,1,0,0,0,2
KU168272,26699702,gag,D,46,2,1,0,0,1,2
KU168273,26699702,gag,H,82,1,3,0,0,3,2
KU168274,26699702,gag,F1,64,1,6,1,0,0,3
KU168275,26699702,gag,F1,73,1,6,1,0,0,2
KU168276,26699702,gag,F1,73,1,6,1,0,0,1
KU168277,26699702,gag,G,79,0,2,1,0,0,0
KU168278,26699702,gag,G,82,0,1,1,0,2,0
KU168279,26699702,gag,H,75,1,5,0,0,2,1
KU168280,26699702,gag,J,70,0,2,2,0,1,2
KU168299,26699702,gag,0206,73,1,1,1,0,0,1
KU168300,26699702,gag,G,84,0,6,2,0,0,2
KU168301,26699702,gag,0206,75,1,1,1,0,0,1
KU168302,26699702,gag,G,72,0,2,1,0,1,0
KU168303,26699702,gag,02D,86,0,8,1,0,0,1
KU168304,26699702,gag,02A1,73,0,7,1,0,0,1
KU168305,26699702,gag,A1,81,1,3,0,0,2,1
KU168306,26699702,gag,A1G,75,1,2,0,0,3,1
KU168308,26699702,gag,C,81,1,10,0,0,0,1
KU378038,26892835,gag,01B,83,0,4,0,0,0,0
KU378039,26892835,gag,01BC,84,1,3,0,0,0,1
KU378040,26892835,gag,01B,82,0,4,0,0,0,0
KU378041,26892835,gag,01B,83,0,4,0,0,0,0
KU378042,26892835,gag,01B,81,0,4,0,0,0,0
KU378043,26892835,gag,01BC,85,1,4,0,0,0,1
KU378045,26892835,gag,01BC,84,1,3,0,0,0,1
KU378046,26892835,gag,01BC,87,1,12,1,0,2,3
KU749399,27314585,gag,A6,83,1,3,0,0,0,1
KU749400,27314585,gag,A6,80,1,2,0,0,1,1
KU749401,27314585,gag,A6,97,1,3,0,0,3,1
KU749402,27314585,gag,A6,86,0,3,0,0,2,3
KU749403,27314585,gag,A6,79,1,3,0,0,0,2
KU749404,27314585,gag,A6,79,1,2,0,0,0,1
KU749405,27314585,gag,A6,85,1,6,2,0,1,3
KU749406,27314585,gag,A6,78,0,3,0,0,1,3
KU749407,27314585,gag,A6,80,1,3,0,0,0,1
KU749409,27314585,gag,A1,87,1,4,0,0,0,1
KU749410,27314585,gag,A1,84,1,3,0,0,1,1
KU749411,27314585,gag,A1,96,1,4,1,0,2,3
KU749412,27314585,gag,C,78,1,9,0,0,0,1
KU749413,27314585,gag,02A1,87,0,2,1,0,0,2
KU749414,27314585,gag,02A1,85,1,4,0,0,0,3
KU749423,27314585,gag,A1,89,1,3,0,0,1,1
KU749424,27314585,gag,A1,85,1,3,2,0,0,2
KU749425,27314585,gag,C,79,0,9,0,0,1,0
KU749426,27314585,gag,C,77,1,7,0,0,0,2
KU749428,27314585,gag,A1C,82,1,3,0,0,2,2
KU749429,27314585,gag,A1A2C,70,0,6,0,0,0,1
KU749430,27314585,gag,A1CD,86,1,8,0,0,0,1
KU749431,27314585,gag,A1C,92,1,11,0,0,0,1
KU921861,28068781,gag,A1,97,0,5,1,0,3,0
KU921866,28068781,gag,A1,88,2,3,1,0,2,2
KU921868,28068781,gag,A1D,82,2,3,1,0,4,3
KU921872,28068781,gag,A1D,85,1,5,1,0,1,3
KU921874,28068781,gag,A1D,66,2,1,0,0,0,2
KU921885,28068781,gag,A1,82,1,4,0,0,0,1
KU921893,28068781,gag,A1,86,1,4,0,0,1,1
KU921897,28068781,gag,A1,88,1,5,1,0,0,2
KU921901,28068781,gag,A1,94,0,8,0,0,3,0
KU921904,28068781,gag,A2D,68,1,2,0,0,2,1
KU921908,28068781,gag,C,80,1,9,0,0,0,1
KU921915,28068781,gag,A1,89,3,2,0,0,0,3
KU921918,28068781,gag,A1D,65,0,3,0,0,0,0
KU921922,28068781,gag,A1CD,79,2,5,0,0,0,3
KU921926,28068781,gag,A1,82,1,3,0,0,0,3
KU921930,28068781,gag,A1,89,1,4,1,0,2,1
KU921934,28068781,gag,A1,84,0,5,0,0,0,2
KU921939,28068781,gag,A1D,66,0,6,1,0,2,3
KU921942,28068781,gag,D,64,2,1,1,0,2,2
KU921945,28068781,gag,A2D,80,0,16,1,0,0,2
KU921948,28068781,gag,A1,86,1,6,0,0,0,1
KU921957,28068781,gag,A1,89,1,7,1,0,0,3
KU921959,28068781,gag,A1,95,0,5,0,0,0,2
KU921962,28068781,gag,A1D,85,2,2,0,0,0,2
KU921971,28068781,gag,A1D,71,1,3,0,0,2,1
KU921975,28068781,gag,A1,87,1,3,0,0,0,1
KU921979,28068781,gag,C,77,0,8,0,0,1,1
KU921983,28068781,gag,A1,83,2,3,0,0,2,3
KU921987,28068781,gag,C,83,1,10,0,0,0,2
KU921991,28068781,gag,A1,95,1,3,0,0,3,1
KU921995,28068781,gag,A1D,85,1,1,0,0,3,1
KU921999,28068781,gag,A1D,79,0,2,0,0,1,0
KU922006,28068781,gag,C,85,0,10,0,0,1,2
KU922008,28068781,gag,A1,83,1,3,0,0,1,1
KU922011,28068781,gag,A1D,71,1,1,0,0,1,1
KU922015,28068781,gag,C,74,0,9,0,0,0,1
KU922017,28068781,gag,A1,77,1,7,0,0,0,2
KU922020,28068781,gag,A1D,59,1,1,0,0,1,1
KU922028,28068781,gag,A1D,63,1,1,0,0,1,1
KU922031,28068781,gag,C,91,0,10,2,0,2,3
KU922034,28068781,gag,A1D,72,1,1,0,0,2,1
KU922043,28068781,gag,A1D,68,1,3,0,0,5,3
KU922046,28068781,gag,A1,86,0,5,0,0,2,0
KU922047,28068781,gag,C,87,1,10,0,0,1,2
KU922051,28068781,gag,A1,85,1,3,0,0,0,1
KU922055,28068781,gag,A1,80,0,3,1,0,0,1
KU922059,28068781,gag,C,81,1,10,0,0,0,3
KU922063,28068781,gag,A1,81,1,4,1,0,2,2
KU922065,28068781,gag,A2D,71,2,4,0,0,0,2
KU922069,28068781,gag,A1,91,0,9,1,0,2,2
KU922077,28068781,gag,C,90,1,8,0,1,1,2
KU992928,27169981,gag,85_BC,80,1,10,0,0,0,3
KU992929,27169981,gag,85_BC,83,1,10,0,0,0,1
KU992930,27169981,gag,85_BC,73,1,10,0,0,0,2
KU992932,27169981,gag,85_BC,88,1,13,0,0,1,1
KU992933,27169981,gag,85_BC,90,1,13,0,0,0,2
KU992934,27169981,gag,85_BC,83,1,10,0,0,0,2
KU992935,27169981,gag,85_BC,80,1,10,0,0,0,1
KU992937,27169981,gag,85_BC,81,1,10,0,0,1,1
KX198562,28178737,gag,01B,100,0,3,2,2,19,2
KX198564,28178737,gag,01B,90,1,3,0,0,0,1
KX198568,28178737,gag,BC,78,1,12,1,0,2,3
KX198572,28178737,gag,01B,87,1,3,0,0,0,1
KX198573,28178737,gag,01BC,84,1,3,0,0,0,1
KX198574,28178737,gag,01BC,86,1,12,1,0,2,3
KX198575,28178737,gag,01C,89,0,4,0,0,1,0
KX198576,28178737,gag,01_AE,93,0,5,0,0,0,0
KX198577,28178737,gag,01_AE,90,1,3,0,0,0,1
KX198578,28178737,gag,BC,81,1,8,0,0,1,1
KX198579,28178737,gag,01BC,76,1,11,1,0,2,3
KX198582,28178737,gag,01C,85,0,4,0,0,2,0
KX198584,28178737,gag,01B,83,1,3,0,0,0,1
KX198585,28178737,gag,01_AE,90,0,5,1,0,1,2
KX198586,28178737,gag,01BC,73,0,6,0,0,0,1
KX232596,27973597,gag,02A1,87,0,6,1,0,0,1
KX232597,27973597,gag,A1,93,1,3,1,0,0,1
KX232600,27973597,gag,A1,86,1,4,0,0,0,1
KX232601,27973597,gag,02A1,85,0,5,1,0,0,2
KX232605,27973597,gag,02A1,78,1,3,1,0,0,2
KX232607,27973597,gag,A1,94,1,6,0,0,1,2
KX232609,27973597,gag,A1,87,1,3,0,0,0,1
KX232610,27973597,gag,A1,87,1,4,0,0,0,2
KX232611,27973597,gag,A1,91,1,3,0,0,1,1
KX232612,27973597,gag,02A1,85,0,6,1,0,0,1
KX232613,27973597,gag,A1,94,1,3,0,0,2,1
KX232614,27973597,gag,A1,88,1,6,0,0,0,3
KX232615,27973597,gag,02A1,91,1,5,1,0,0,2
KX232616,27973597,gag,02_AG,77,0,6,1,0,0,1
KX232617,27973597,gag,02A1,85,2,6,1,0,0,3
KX232618,27973597,gag,A1,89,2,4,0,0,1,3
KX232619,27973597,gag,A1,88,2,4,0,0,0,3
KX232620,27973597,gag,A1,86,1,4,0,0,1,1
KX232621,27973597,gag,A1,88,1,3,0,0,0,1
KX232622,27973597,gag,02_AG,79,0,6,1,0,0,1
KX232623,27973597,gag,02A1,86,1,4,0,0,1,2
KX232624,27973597,gag,A1,89,1,2,0,0,0,2
KX232625,27973597,gag,02_AG,80,0,6,1,0,0,1
KX232627,27973597,gag,02A1,85,0,6,1,0,1,1
KX232628,27973597,gag,02A1,80,0,6,1,0,0,1
KX232629,27973597,gag,02A1,84,0,4,1,0,0,2
KX233975,28424286,gag,A1,102,1,3,0,0,10,1
KX233976,28424286,gag,A1,80,1,3,0,0,0,1
KX233978,28424286,gag,A1D,64,0,2,0,0,7,0
KX233979,28424286,gag,A1B,46,0,0,0,0,1,1
KX233980,28424286,gag,A1,89,0,6,0,0,0,0
KX233982,28424286,gag,A1D,86,0,5,1,1,4,0
KX233983,28424286,gag,A1D,71,0,2,0,0,0,1
KX233984,28424286,gag,A1D,72,0,2,0,0,0,0
KX233985,28424286,gag,A1C,86,0,5,1,0,5,2
KX233988,28424286,gag,D,54,1,2,0,0,0,1
KX233989,28424286,gag,A1,82,1,2,0,0,1,2
KX233990,28424286,gag,C,88,1,8,0,0,2,2
KX233992,28424286,gag,A1D,80,0,4,1,0,2,2
KX233993,28424286,gag,A1,87,1,4,0,0,1,1
KX233994,28424286,gag,C,107,1,9,0,1,5,1
KX233995,28424286,gag,D,58,2,1,0,0,2,3
KX233996,28424286,gag,A1,86,1,3,0,0,0,1
KX233997,28424286,gag,A1,107,1,3,0,0,5,1
KX233998,28424286,gag,A1,89,1,6,0,0,2,1
KX233999,28424286,gag,D,56,1,3,1,0,2,2
KX234000,28424286,gag,D,67,1,2,1,0,7,1
KX234002,28424286,gag,A1,95,1,3,1,0,3,2
KX234004,28424286,gag,A1D,79,0,2,0,1,2,1
KX234005,28424286,gag,A1D,71,1,2,1,0,2,3
KX234006,28424286,gag,D,59,1,1,1,0,6,1
KX234008,28424286,gag,A1C,94,1,6,0,0,1,1
KX234009,28424286,gag,C,85,1,8,1,0,0,1
KX234010,28424286,gag,A1,108,0,9,0,0,13,0
KX234011,28424286,gag,A1,88,1,4,0,0,2,2
KX234013,28424286,gag,A1,92,1,3,0,0,2,1
KX234014,28424286,gag,C,95,0,10,1,0,0,2
KX234015,28424286,gag,C,94,0,12,0,0,3,0
KX234016,28424286,gag,A1,93,1,3,0,0,1,1
KX234017,28424286,gag,A1,90,1,4,0,0,1,3
KX234018,28424286,gag,A1D,67,0,3,0,0,1,0
KX234019,28424286,gag,C,102,0,10,1,0,5,2
KX234020,28424286,gag,A1A2,80,2,3,0,0,4,3
KX234021,28424286,gag,A1,84,1,4,1,0,1,3
KX234022,28424286,gag,A1,97,1,3,1,0,3,1
KX234023,28424286,gag,D,56,1,1,0,0,1,1
KX234024,28424286,gag,A1C,97,0,7,0,0,1,0
KX234025,28424286,gag,A1,77,1,3,0,0,0,1
KX234026,28424286,gag,C,96,2,5,1,0,3,3
KX234027,28424286,gag,CD,75,1,8,0,0,6,2
KX234028,28424286,gag,A1,88,1,3,0,0,1,1
KX234029,28424286,gag,A1,98,1,2,0,0,5,1
KX234030,28424286,gag,A1,81,1,3,1,0,3,1
KX234031,28424286,gag,A1D,63,1,1,0,0,1,2
KX234032,28424286,gag,D,65,1,2,1,0,4,3
KX234035,28424286,gag,A1,86,1,9,0,0,4,3
KX234036,28424286,gag,A1,89,0,5,0,0,4,1
KX234037,28424286,gag,A1,82,1,3,0,0,1,1
KX234038,28424286,gag,A1,88,1,4,0,0,0,1
KX234039,28424286,gag,A1,85,1,5,0,0,1,2
KX234041,28424286,gag,A2D,86,1,7,0,0,3,1
KX234042,28424286,gag,A1,102,1,5,3,0,15,1
KX234044,28424286,gag,A1,86,0,4,0,0,0,1
KX234045,28424286,gag,A1,84,1,3,0,0,1,2
KX234046,28424286,gag,B,22,0,0,0,0,2,0
KX234049,28424286,gag,A1,97,0,4,0,0,10,0
KX234051,28424286,gag,C,98,2,8,0,0,2,2
KX234052,28424286,gag,A1,78,1,3,0,1,1,1
KX234053,28424286,gag,D,58,1,1,0,0,2,1
KX234054,28424286,gag,A1,85,1,3,0,0,2,1
KX234055,28424286,gag,A1,89,1,7,0,0,2,1
